SCRIP_CODE,KEY
90405,KPIT_28-Jun-2018_260.0_PE
90406,KPIT_28-Jun-2018_270.0_CE
90407,KPIT_28-Jun-2018_270.0_PE
90408,KPIT_28-Jun-2018_280.0_CE
90409,KPIT_28-Jun-2018_280.0_PE
90410,KPIT_28-Jun-2018_290.0_CE
90411,KPIT_28-Jun-2018_290.0_PE
90412,KPIT_28-Jun-2018_300.0_CE
90413,KPIT_28-Jun-2018_300.0_PE
90414,KPIT_28-Jun-2018_310.0_CE
90415,KPIT_28-Jun-2018_310.0_PE
90416,KPIT_28-Jun-2018_320.0_CE
90417,KPIT_28-Jun-2018_320.0_PE
41399,KPIT_28-Jun-2018_330.0_CE
41400,KPIT_28-Jun-2018_330.0_PE
44076,KPIT_28-Jun-2018_340.0_CE
44077,KPIT_28-Jun-2018_340.0_PE
44509,KPIT_28-Jun-2018_350.0_CE
44510,KPIT_28-Jun-2018_350.0_PE
36797,KPIT_28-Jun-2018_360.0_CE
36798,KPIT_28-Jun-2018_360.0_PE
50325,KPIT_31-May-2018_-0.01_XX
90324,KPIT_31-May-2018_120.0_CE
90325,KPIT_31-May-2018_120.0_PE
69433,KPIT_31-May-2018_130.0_CE
69434,KPIT_31-May-2018_130.0_PE
69435,KPIT_31-May-2018_135.0_CE
69436,KPIT_31-May-2018_135.0_PE
69437,KPIT_31-May-2018_140.0_CE
69462,KPIT_31-May-2018_140.0_PE
69463,KPIT_31-May-2018_145.0_CE
69464,KPIT_31-May-2018_145.0_PE
69465,KPIT_31-May-2018_150.0_CE
69466,KPIT_31-May-2018_150.0_PE
69467,KPIT_31-May-2018_155.0_CE
69468,KPIT_31-May-2018_155.0_PE
69471,KPIT_31-May-2018_160.0_CE
69472,KPIT_31-May-2018_160.0_PE
69473,KPIT_31-May-2018_165.0_CE
69474,KPIT_31-May-2018_165.0_PE
69475,KPIT_31-May-2018_170.0_CE
69476,KPIT_31-May-2018_170.0_PE
69477,KPIT_31-May-2018_175.0_CE
69478,KPIT_31-May-2018_175.0_PE
69479,KPIT_31-May-2018_180.0_CE
69480,KPIT_31-May-2018_180.0_PE
69481,KPIT_31-May-2018_185.0_CE
69482,KPIT_31-May-2018_185.0_PE
69483,KPIT_31-May-2018_190.0_CE
69484,KPIT_31-May-2018_190.0_PE
69485,KPIT_31-May-2018_195.0_CE
69486,KPIT_31-May-2018_195.0_PE
69487,KPIT_31-May-2018_200.0_CE
69488,KPIT_31-May-2018_200.0_PE
69489,KPIT_31-May-2018_205.0_CE
69490,KPIT_31-May-2018_205.0_PE
69491,KPIT_31-May-2018_210.0_CE
69492,KPIT_31-May-2018_210.0_PE
69504,KPIT_31-May-2018_215.0_CE
69505,KPIT_31-May-2018_215.0_PE
69506,KPIT_31-May-2018_220.0_CE
69507,KPIT_31-May-2018_220.0_PE
69508,KPIT_31-May-2018_225.0_CE
69509,KPIT_31-May-2018_225.0_PE
69510,KPIT_31-May-2018_230.0_CE
69515,KPIT_31-May-2018_230.0_PE
69516,KPIT_31-May-2018_235.0_CE
69517,KPIT_31-May-2018_235.0_PE
69518,KPIT_31-May-2018_240.0_CE
69519,KPIT_31-May-2018_240.0_PE
69520,KPIT_31-May-2018_245.0_CE
69521,KPIT_31-May-2018_245.0_PE
69522,KPIT_31-May-2018_250.0_CE
69523,KPIT_31-May-2018_250.0_PE
69524,KPIT_31-May-2018_255.0_CE
69525,KPIT_31-May-2018_255.0_PE
69526,KPIT_31-May-2018_260.0_CE
69527,KPIT_31-May-2018_260.0_PE
69528,KPIT_31-May-2018_265.0_CE
69529,KPIT_31-May-2018_265.0_PE
69530,KPIT_31-May-2018_270.0_CE
69531,KPIT_31-May-2018_270.0_PE
35677,KPIT_31-May-2018_275.0_CE
35678,KPIT_31-May-2018_275.0_PE
36963,KPIT_31-May-2018_280.0_CE
36964,KPIT_31-May-2018_280.0_PE
37669,KPIT_31-May-2018_285.0_CE
37670,KPIT_31-May-2018_285.0_PE
39240,KPIT_31-May-2018_290.0_CE
39245,KPIT_31-May-2018_290.0_PE
43711,KPIT_31-May-2018_295.0_CE
43715,KPIT_31-May-2018_295.0_PE
43716,KPIT_31-May-2018_300.0_CE
43718,KPIT_31-May-2018_300.0_PE
90326,KPIT_31-May-2018_310.0_CE
90327,KPIT_31-May-2018_310.0_PE
90328,KPIT_31-May-2018_320.0_CE
90329,KPIT_31-May-2018_320.0_PE
41395,KPIT_31-May-2018_330.0_CE
41396,KPIT_31-May-2018_330.0_PE
44074,KPIT_31-May-2018_340.0_CE
44075,KPIT_31-May-2018_340.0_PE
44507,KPIT_31-May-2018_350.0_CE
44508,KPIT_31-May-2018_350.0_PE
36778,KPIT_31-May-2018_360.0_CE
36794,KPIT_31-May-2018_360.0_PE
45581,KSCL_26-Jul-2018_-0.01_XX
38838,KSCL_26-Jul-2018_300.0_CE
38844,KSCL_26-Jul-2018_300.0_PE
37674,KSCL_26-Jul-2018_320.0_CE
37675,KSCL_26-Jul-2018_320.0_PE
74608,KSCL_26-Jul-2018_340.0_CE
74611,KSCL_26-Jul-2018_340.0_PE
74612,KSCL_26-Jul-2018_360.0_CE
74613,KSCL_26-Jul-2018_360.0_PE
74614,KSCL_26-Jul-2018_380.0_CE
74615,KSCL_26-Jul-2018_380.0_PE
74616,KSCL_26-Jul-2018_400.0_CE
74617,KSCL_26-Jul-2018_400.0_PE
74618,KSCL_26-Jul-2018_420.0_CE
74619,KSCL_26-Jul-2018_420.0_PE
74626,KSCL_26-Jul-2018_440.0_CE
74627,KSCL_26-Jul-2018_440.0_PE
74628,KSCL_26-Jul-2018_460.0_CE
74629,KSCL_26-Jul-2018_460.0_PE
74630,KSCL_26-Jul-2018_480.0_CE
74631,KSCL_26-Jul-2018_480.0_PE
74632,KSCL_26-Jul-2018_500.0_CE
74633,KSCL_26-Jul-2018_500.0_PE
74634,KSCL_26-Jul-2018_520.0_CE
74635,KSCL_26-Jul-2018_520.0_PE
74636,KSCL_26-Jul-2018_540.0_CE
74637,KSCL_26-Jul-2018_540.0_PE
74638,KSCL_26-Jul-2018_560.0_CE
74639,KSCL_26-Jul-2018_560.0_PE
74640,KSCL_26-Jul-2018_580.0_CE
74641,KSCL_26-Jul-2018_580.0_PE
74642,KSCL_26-Jul-2018_600.0_CE
74643,KSCL_26-Jul-2018_600.0_PE
74644,KSCL_26-Jul-2018_620.0_CE
74645,KSCL_26-Jul-2018_620.0_PE
74646,KSCL_26-Jul-2018_640.0_CE
74647,KSCL_26-Jul-2018_640.0_PE
74648,KSCL_26-Jul-2018_660.0_CE
74649,KSCL_26-Jul-2018_660.0_PE
74650,KSCL_26-Jul-2018_680.0_CE
74651,KSCL_26-Jul-2018_680.0_PE
74652,KSCL_26-Jul-2018_700.0_CE
74653,KSCL_26-Jul-2018_700.0_PE
74654,KSCL_26-Jul-2018_720.0_CE
74655,KSCL_26-Jul-2018_720.0_PE
74656,KSCL_26-Jul-2018_740.0_CE
74657,KSCL_26-Jul-2018_740.0_PE
48939,KSCL_28-Jun-2018_-0.01_XX
90418,KSCL_28-Jun-2018_280.0_CE
90419,KSCL_28-Jun-2018_280.0_PE
90420,KSCL_28-Jun-2018_300.0_CE
90421,KSCL_28-Jun-2018_300.0_PE
90422,KSCL_28-Jun-2018_320.0_CE
90423,KSCL_28-Jun-2018_320.0_PE
90424,KSCL_28-Jun-2018_340.0_CE
90425,KSCL_28-Jun-2018_340.0_PE
90426,KSCL_28-Jun-2018_360.0_CE
90427,KSCL_28-Jun-2018_360.0_PE
90428,KSCL_28-Jun-2018_380.0_CE
90429,KSCL_28-Jun-2018_380.0_PE
90430,KSCL_28-Jun-2018_400.0_CE
90431,KSCL_28-Jun-2018_400.0_PE
90432,KSCL_28-Jun-2018_420.0_CE
90433,KSCL_28-Jun-2018_420.0_PE
90434,KSCL_28-Jun-2018_440.0_CE
90435,KSCL_28-Jun-2018_440.0_PE
90436,KSCL_28-Jun-2018_460.0_CE
90437,KSCL_28-Jun-2018_460.0_PE
90438,KSCL_28-Jun-2018_480.0_CE
90439,KSCL_28-Jun-2018_480.0_PE
90440,KSCL_28-Jun-2018_500.0_CE
90441,KSCL_28-Jun-2018_500.0_PE
90442,KSCL_28-Jun-2018_520.0_CE
90443,KSCL_28-Jun-2018_520.0_PE
90444,KSCL_28-Jun-2018_540.0_CE
90445,KSCL_28-Jun-2018_540.0_PE
90446,KSCL_28-Jun-2018_560.0_CE
90447,KSCL_28-Jun-2018_560.0_PE
90448,KSCL_28-Jun-2018_580.0_CE
90449,KSCL_28-Jun-2018_580.0_PE
90450,KSCL_28-Jun-2018_600.0_CE
90451,KSCL_28-Jun-2018_600.0_PE
90452,KSCL_28-Jun-2018_620.0_CE
90453,KSCL_28-Jun-2018_620.0_PE
90454,KSCL_28-Jun-2018_640.0_CE
90455,KSCL_28-Jun-2018_640.0_PE
90456,KSCL_28-Jun-2018_660.0_CE
90457,KSCL_28-Jun-2018_660.0_PE
90458,KSCL_28-Jun-2018_680.0_CE
90459,KSCL_28-Jun-2018_680.0_PE
36081,KSCL_28-Jun-2018_700.0_CE
36083,KSCL_28-Jun-2018_700.0_PE
39866,KSCL_28-Jun-2018_720.0_CE
39872,KSCL_28-Jun-2018_720.0_PE
40710,KSCL_28-Jun-2018_740.0_CE
40711,KSCL_28-Jun-2018_740.0_PE
50326,KSCL_31-May-2018_-0.01_XX
69532,KSCL_31-May-2018_220.0_CE
69533,KSCL_31-May-2018_220.0_PE
69534,KSCL_31-May-2018_240.0_CE
69535,KSCL_31-May-2018_240.0_PE
69536,KSCL_31-May-2018_260.0_CE
69537,KSCL_31-May-2018_260.0_PE
69538,KSCL_31-May-2018_280.0_CE
69539,KSCL_31-May-2018_280.0_PE
69540,KSCL_31-May-2018_300.0_CE
69541,KSCL_31-May-2018_300.0_PE
69542,KSCL_31-May-2018_320.0_CE
69543,KSCL_31-May-2018_320.0_PE
69544,KSCL_31-May-2018_340.0_CE
69545,KSCL_31-May-2018_340.0_PE
69546,KSCL_31-May-2018_360.0_CE
69547,KSCL_31-May-2018_360.0_PE
69548,KSCL_31-May-2018_380.0_CE
69549,KSCL_31-May-2018_380.0_PE
69550,KSCL_31-May-2018_400.0_CE
69555,KSCL_31-May-2018_400.0_PE
69556,KSCL_31-May-2018_420.0_CE
69557,KSCL_31-May-2018_420.0_PE
69558,KSCL_31-May-2018_440.0_CE
69559,KSCL_31-May-2018_440.0_PE
69560,KSCL_31-May-2018_460.0_CE
69561,KSCL_31-May-2018_460.0_PE
69562,KSCL_31-May-2018_480.0_CE
69563,KSCL_31-May-2018_480.0_PE
69564,KSCL_31-May-2018_500.0_CE
69565,KSCL_31-May-2018_500.0_PE
69566,KSCL_31-May-2018_520.0_CE
69567,KSCL_31-May-2018_520.0_PE
69568,KSCL_31-May-2018_540.0_CE
69569,KSCL_31-May-2018_540.0_PE
69570,KSCL_31-May-2018_560.0_CE
69571,KSCL_31-May-2018_560.0_PE
69572,KSCL_31-May-2018_580.0_CE
69573,KSCL_31-May-2018_580.0_PE
69574,KSCL_31-May-2018_600.0_CE
69575,KSCL_31-May-2018_600.0_PE
69576,KSCL_31-May-2018_620.0_CE
69577,KSCL_31-May-2018_620.0_PE
69578,KSCL_31-May-2018_640.0_CE
69579,KSCL_31-May-2018_640.0_PE
69580,KSCL_31-May-2018_660.0_CE
69581,KSCL_31-May-2018_660.0_PE
69582,KSCL_31-May-2018_680.0_CE
69583,KSCL_31-May-2018_680.0_PE
69584,KSCL_31-May-2018_700.0_CE
69585,KSCL_31-May-2018_700.0_PE
35679,KSCL_31-May-2018_720.0_CE
35683,KSCL_31-May-2018_720.0_PE
35684,KSCL_31-May-2018_740.0_CE
35690,KSCL_31-May-2018_740.0_PE
45586,KTKBANK_26-Jul-2018_-0.01_XX
74672,KTKBANK_26-Jul-2018_100.0_CE
74673,KTKBANK_26-Jul-2018_100.0_PE
74674,KTKBANK_26-Jul-2018_105.0_CE
74675,KTKBANK_26-Jul-2018_105.0_PE
74676,KTKBANK_26-Jul-2018_110.0_CE
74677,KTKBANK_26-Jul-2018_110.0_PE
74678,KTKBANK_26-Jul-2018_115.0_CE
74679,KTKBANK_26-Jul-2018_115.0_PE
74680,KTKBANK_26-Jul-2018_120.0_CE
74681,KTKBANK_26-Jul-2018_120.0_PE
74682,KTKBANK_26-Jul-2018_125.0_CE
74683,KTKBANK_26-Jul-2018_125.0_PE
74684,KTKBANK_26-Jul-2018_130.0_CE
74685,KTKBANK_26-Jul-2018_130.0_PE
74686,KTKBANK_26-Jul-2018_135.0_CE
74687,KTKBANK_26-Jul-2018_135.0_PE
74688,KTKBANK_26-Jul-2018_140.0_CE
74689,KTKBANK_26-Jul-2018_140.0_PE
74690,KTKBANK_26-Jul-2018_145.0_CE
74691,KTKBANK_26-Jul-2018_145.0_PE
74692,KTKBANK_26-Jul-2018_150.0_CE
74693,KTKBANK_26-Jul-2018_150.0_PE
74694,KTKBANK_26-Jul-2018_155.0_CE
74695,KTKBANK_26-Jul-2018_155.0_PE
74696,KTKBANK_26-Jul-2018_160.0_CE
74697,KTKBANK_26-Jul-2018_160.0_PE
74698,KTKBANK_26-Jul-2018_165.0_CE
74699,KTKBANK_26-Jul-2018_165.0_PE
35595,KTKBANK_26-Jul-2018_170.0_CE
35596,KTKBANK_26-Jul-2018_170.0_PE
35601,KTKBANK_26-Jul-2018_175.0_CE
35602,KTKBANK_26-Jul-2018_175.0_PE
42253,KTKBANK_26-Jul-2018_60.0_CE
42254,KTKBANK_26-Jul-2018_60.0_PE
74658,KTKBANK_26-Jul-2018_65.0_CE
74659,KTKBANK_26-Jul-2018_65.0_PE
74660,KTKBANK_26-Jul-2018_70.0_CE
74661,KTKBANK_26-Jul-2018_70.0_PE
74662,KTKBANK_26-Jul-2018_75.0_CE
74663,KTKBANK_26-Jul-2018_75.0_PE
74664,KTKBANK_26-Jul-2018_80.0_CE
74665,KTKBANK_26-Jul-2018_80.0_PE
74666,KTKBANK_26-Jul-2018_85.0_CE
74667,KTKBANK_26-Jul-2018_85.0_PE
74668,KTKBANK_26-Jul-2018_90.0_CE
74669,KTKBANK_26-Jul-2018_90.0_PE
74670,KTKBANK_26-Jul-2018_95.0_CE
74671,KTKBANK_26-Jul-2018_95.0_PE
48940,KTKBANK_28-Jun-2018_-0.01_XX
90552,KTKBANK_28-Jun-2018_100.0_CE
90553,KTKBANK_28-Jun-2018_100.0_PE
90554,KTKBANK_28-Jun-2018_105.0_CE
90555,KTKBANK_28-Jun-2018_105.0_PE
90556,KTKBANK_28-Jun-2018_110.0_CE
90557,KTKBANK_28-Jun-2018_110.0_PE
90558,KTKBANK_28-Jun-2018_115.0_CE
90559,KTKBANK_28-Jun-2018_115.0_PE
90560,KTKBANK_28-Jun-2018_120.0_CE
90561,KTKBANK_28-Jun-2018_120.0_PE
90562,KTKBANK_28-Jun-2018_125.0_CE
90563,KTKBANK_28-Jun-2018_125.0_PE
90564,KTKBANK_28-Jun-2018_130.0_CE
90565,KTKBANK_28-Jun-2018_130.0_PE
90566,KTKBANK_28-Jun-2018_135.0_CE
90567,KTKBANK_28-Jun-2018_135.0_PE
90568,KTKBANK_28-Jun-2018_140.0_CE
90569,KTKBANK_28-Jun-2018_140.0_PE
90570,KTKBANK_28-Jun-2018_145.0_CE
90571,KTKBANK_28-Jun-2018_145.0_PE
90572,KTKBANK_28-Jun-2018_150.0_CE
90573,KTKBANK_28-Jun-2018_150.0_PE
90574,KTKBANK_28-Jun-2018_155.0_CE
90575,KTKBANK_28-Jun-2018_155.0_PE
90576,KTKBANK_28-Jun-2018_160.0_CE
90577,KTKBANK_28-Jun-2018_160.0_PE
90578,KTKBANK_28-Jun-2018_165.0_CE
90579,KTKBANK_28-Jun-2018_165.0_PE
37444,KTKBANK_28-Jun-2018_170.0_CE
37446,KTKBANK_28-Jun-2018_170.0_PE
39008,KTKBANK_28-Jun-2018_175.0_CE
39009,KTKBANK_28-Jun-2018_175.0_PE
42248,KTKBANK_28-Jun-2018_60.0_CE
42251,KTKBANK_28-Jun-2018_60.0_PE
90460,KTKBANK_28-Jun-2018_65.0_CE
90461,KTKBANK_28-Jun-2018_65.0_PE
90478,KTKBANK_28-Jun-2018_70.0_CE
90479,KTKBANK_28-Jun-2018_70.0_PE
90542,KTKBANK_28-Jun-2018_75.0_CE
90543,KTKBANK_28-Jun-2018_75.0_PE
90544,KTKBANK_28-Jun-2018_80.0_CE
90545,KTKBANK_28-Jun-2018_80.0_PE
90546,KTKBANK_28-Jun-2018_85.0_CE
90547,KTKBANK_28-Jun-2018_85.0_PE
90548,KTKBANK_28-Jun-2018_90.0_CE
90549,KTKBANK_28-Jun-2018_90.0_PE
90550,KTKBANK_28-Jun-2018_95.0_CE
90551,KTKBANK_28-Jun-2018_95.0_PE
50327,KTKBANK_31-May-2018_-0.01_XX
69670,KTKBANK_31-May-2018_100.0_CE
69671,KTKBANK_31-May-2018_100.0_PE
69672,KTKBANK_31-May-2018_105.0_CE
69673,KTKBANK_31-May-2018_105.0_PE
69674,KTKBANK_31-May-2018_110.0_CE
69675,KTKBANK_31-May-2018_110.0_PE
69676,KTKBANK_31-May-2018_115.0_CE
69677,KTKBANK_31-May-2018_115.0_PE
69678,KTKBANK_31-May-2018_120.0_CE
69679,KTKBANK_31-May-2018_120.0_PE
69680,KTKBANK_31-May-2018_125.0_CE
69681,KTKBANK_31-May-2018_125.0_PE
69682,KTKBANK_31-May-2018_130.0_CE
69683,KTKBANK_31-May-2018_130.0_PE
69687,KTKBANK_31-May-2018_135.0_CE
69688,KTKBANK_31-May-2018_135.0_PE
69689,KTKBANK_31-May-2018_140.0_CE
69690,KTKBANK_31-May-2018_140.0_PE
69691,KTKBANK_31-May-2018_145.0_CE
69692,KTKBANK_31-May-2018_145.0_PE
69693,KTKBANK_31-May-2018_150.0_CE
69694,KTKBANK_31-May-2018_150.0_PE
69695,KTKBANK_31-May-2018_155.0_CE
69696,KTKBANK_31-May-2018_155.0_PE
69697,KTKBANK_31-May-2018_160.0_CE
69698,KTKBANK_31-May-2018_160.0_PE
69699,KTKBANK_31-May-2018_165.0_CE
69700,KTKBANK_31-May-2018_165.0_PE
69701,KTKBANK_31-May-2018_170.0_CE
69702,KTKBANK_31-May-2018_170.0_PE
69703,KTKBANK_31-May-2018_175.0_CE
69704,KTKBANK_31-May-2018_175.0_PE
69705,KTKBANK_31-May-2018_180.0_CE
69706,KTKBANK_31-May-2018_180.0_PE
69707,KTKBANK_31-May-2018_185.0_CE
69708,KTKBANK_31-May-2018_185.0_PE
69709,KTKBANK_31-May-2018_190.0_CE
69710,KTKBANK_31-May-2018_190.0_PE
35691,KTKBANK_31-May-2018_195.0_CE
35694,KTKBANK_31-May-2018_195.0_PE
39671,KTKBANK_31-May-2018_55.0_CE
39672,KTKBANK_31-May-2018_55.0_PE
41708,KTKBANK_31-May-2018_60.0_CE
41715,KTKBANK_31-May-2018_60.0_PE
41716,KTKBANK_31-May-2018_65.0_CE
41721,KTKBANK_31-May-2018_65.0_PE
69634,KTKBANK_31-May-2018_70.0_CE
69635,KTKBANK_31-May-2018_70.0_PE
69636,KTKBANK_31-May-2018_75.0_CE
69637,KTKBANK_31-May-2018_75.0_PE
69662,KTKBANK_31-May-2018_80.0_CE
69663,KTKBANK_31-May-2018_80.0_PE
69664,KTKBANK_31-May-2018_85.0_CE
69665,KTKBANK_31-May-2018_85.0_PE
69666,KTKBANK_31-May-2018_90.0_CE
69667,KTKBANK_31-May-2018_90.0_PE
69668,KTKBANK_31-May-2018_95.0_CE
69669,KTKBANK_31-May-2018_95.0_PE
45587,L&TFH_26-Jul-2018_-0.01_XX
74702,L&TFH_26-Jul-2018_100.0_CE
74703,L&TFH_26-Jul-2018_100.0_PE
74704,L&TFH_26-Jul-2018_105.0_CE
74705,L&TFH_26-Jul-2018_105.0_PE
74706,L&TFH_26-Jul-2018_110.0_CE
74707,L&TFH_26-Jul-2018_110.0_PE
74708,L&TFH_26-Jul-2018_115.0_CE
74709,L&TFH_26-Jul-2018_115.0_PE
74710,L&TFH_26-Jul-2018_120.0_CE
74711,L&TFH_26-Jul-2018_120.0_PE
74712,L&TFH_26-Jul-2018_125.0_CE
74713,L&TFH_26-Jul-2018_125.0_PE
74714,L&TFH_26-Jul-2018_130.0_CE
74715,L&TFH_26-Jul-2018_130.0_PE
74716,L&TFH_26-Jul-2018_135.0_CE
74717,L&TFH_26-Jul-2018_135.0_PE
74718,L&TFH_26-Jul-2018_140.0_CE
74719,L&TFH_26-Jul-2018_140.0_PE
74720,L&TFH_26-Jul-2018_145.0_CE
74721,L&TFH_26-Jul-2018_145.0_PE
74722,L&TFH_26-Jul-2018_150.0_CE
74723,L&TFH_26-Jul-2018_150.0_PE
74724,L&TFH_26-Jul-2018_155.0_CE
74725,L&TFH_26-Jul-2018_155.0_PE
74726,L&TFH_26-Jul-2018_160.0_CE
74727,L&TFH_26-Jul-2018_160.0_PE
74728,L&TFH_26-Jul-2018_165.0_CE
74729,L&TFH_26-Jul-2018_165.0_PE
74730,L&TFH_26-Jul-2018_170.0_CE
74731,L&TFH_26-Jul-2018_170.0_PE
74732,L&TFH_26-Jul-2018_175.0_CE
74733,L&TFH_26-Jul-2018_175.0_PE
74734,L&TFH_26-Jul-2018_180.0_CE
74735,L&TFH_26-Jul-2018_180.0_PE
74736,L&TFH_26-Jul-2018_185.0_CE
74737,L&TFH_26-Jul-2018_185.0_PE
74738,L&TFH_26-Jul-2018_190.0_CE
74739,L&TFH_26-Jul-2018_190.0_PE
74740,L&TFH_26-Jul-2018_195.0_CE
74741,L&TFH_26-Jul-2018_195.0_PE
74742,L&TFH_26-Jul-2018_200.0_CE
74743,L&TFH_26-Jul-2018_200.0_PE
74744,L&TFH_26-Jul-2018_205.0_CE
74745,L&TFH_26-Jul-2018_205.0_PE
74746,L&TFH_26-Jul-2018_210.0_CE
74747,L&TFH_26-Jul-2018_210.0_PE
74748,L&TFH_26-Jul-2018_215.0_CE
74749,L&TFH_26-Jul-2018_215.0_PE
74750,L&TFH_26-Jul-2018_220.0_CE
74751,L&TFH_26-Jul-2018_220.0_PE
74752,L&TFH_26-Jul-2018_225.0_CE
74753,L&TFH_26-Jul-2018_225.0_PE
74754,L&TFH_26-Jul-2018_230.0_CE
74755,L&TFH_26-Jul-2018_230.0_PE
74756,L&TFH_26-Jul-2018_235.0_CE
74757,L&TFH_26-Jul-2018_235.0_PE
35615,L&TFH_26-Jul-2018_240.0_CE
35616,L&TFH_26-Jul-2018_240.0_PE
36809,L&TFH_26-Jul-2018_245.0_CE
36810,L&TFH_26-Jul-2018_245.0_PE
39816,L&TFH_26-Jul-2018_250.0_CE
39820,L&TFH_26-Jul-2018_250.0_PE
40128,L&TFH_26-Jul-2018_255.0_CE
40130,L&TFH_26-Jul-2018_255.0_PE
74700,L&TFH_26-Jul-2018_95.0_CE
74701,L&TFH_26-Jul-2018_95.0_PE
48941,L&TFH_28-Jun-2018_-0.01_XX
90586,L&TFH_28-Jun-2018_100.0_CE
90587,L&TFH_28-Jun-2018_100.0_PE
90588,L&TFH_28-Jun-2018_105.0_CE
90589,L&TFH_28-Jun-2018_105.0_PE
90590,L&TFH_28-Jun-2018_110.0_CE
90591,L&TFH_28-Jun-2018_110.0_PE
90592,L&TFH_28-Jun-2018_115.0_CE
90593,L&TFH_28-Jun-2018_115.0_PE
90594,L&TFH_28-Jun-2018_120.0_CE
90595,L&TFH_28-Jun-2018_120.0_PE
90596,L&TFH_28-Jun-2018_125.0_CE
90597,L&TFH_28-Jun-2018_125.0_PE
90598,L&TFH_28-Jun-2018_130.0_CE
90599,L&TFH_28-Jun-2018_130.0_PE
90600,L&TFH_28-Jun-2018_135.0_CE
90601,L&TFH_28-Jun-2018_135.0_PE
90602,L&TFH_28-Jun-2018_140.0_CE
90603,L&TFH_28-Jun-2018_140.0_PE
90604,L&TFH_28-Jun-2018_145.0_CE
90605,L&TFH_28-Jun-2018_145.0_PE
90606,L&TFH_28-Jun-2018_150.0_CE
90607,L&TFH_28-Jun-2018_150.0_PE
90608,L&TFH_28-Jun-2018_155.0_CE
90609,L&TFH_28-Jun-2018_155.0_PE
90610,L&TFH_28-Jun-2018_160.0_CE
90611,L&TFH_28-Jun-2018_160.0_PE
90612,L&TFH_28-Jun-2018_165.0_CE
90613,L&TFH_28-Jun-2018_165.0_PE
90614,L&TFH_28-Jun-2018_170.0_CE
90615,L&TFH_28-Jun-2018_170.0_PE
90616,L&TFH_28-Jun-2018_175.0_CE
90617,L&TFH_28-Jun-2018_175.0_PE
90618,L&TFH_28-Jun-2018_180.0_CE
90619,L&TFH_28-Jun-2018_180.0_PE
90620,L&TFH_28-Jun-2018_185.0_CE
90621,L&TFH_28-Jun-2018_185.0_PE
90622,L&TFH_28-Jun-2018_190.0_CE
90623,L&TFH_28-Jun-2018_190.0_PE
90632,L&TFH_28-Jun-2018_195.0_CE
90633,L&TFH_28-Jun-2018_195.0_PE
90634,L&TFH_28-Jun-2018_200.0_CE
90635,L&TFH_28-Jun-2018_200.0_PE
90636,L&TFH_28-Jun-2018_205.0_CE
90637,L&TFH_28-Jun-2018_205.0_PE
90638,L&TFH_28-Jun-2018_210.0_CE
90639,L&TFH_28-Jun-2018_210.0_PE
90640,L&TFH_28-Jun-2018_215.0_CE
90641,L&TFH_28-Jun-2018_215.0_PE
90642,L&TFH_28-Jun-2018_220.0_CE
90643,L&TFH_28-Jun-2018_220.0_PE
90644,L&TFH_28-Jun-2018_225.0_CE
90645,L&TFH_28-Jun-2018_225.0_PE
36086,L&TFH_28-Jun-2018_230.0_CE
36087,L&TFH_28-Jun-2018_230.0_PE
37448,L&TFH_28-Jun-2018_235.0_CE
37451,L&TFH_28-Jun-2018_235.0_PE
39010,L&TFH_28-Jun-2018_240.0_CE
39011,L&TFH_28-Jun-2018_240.0_PE
42350,L&TFH_28-Jun-2018_245.0_CE
42351,L&TFH_28-Jun-2018_245.0_PE
39813,L&TFH_28-Jun-2018_250.0_CE
39814,L&TFH_28-Jun-2018_250.0_PE
40126,L&TFH_28-Jun-2018_255.0_CE
40127,L&TFH_28-Jun-2018_255.0_PE
90580,L&TFH_28-Jun-2018_85.0_CE
90581,L&TFH_28-Jun-2018_85.0_PE
90582,L&TFH_28-Jun-2018_90.0_CE
90583,L&TFH_28-Jun-2018_90.0_PE
90584,L&TFH_28-Jun-2018_95.0_CE
90585,L&TFH_28-Jun-2018_95.0_PE
50328,L&TFH_31-May-2018_-0.01_XX
69715,L&TFH_31-May-2018_100.0_CE
69716,L&TFH_31-May-2018_100.0_PE
69717,L&TFH_31-May-2018_105.0_CE
69718,L&TFH_31-May-2018_105.0_PE
69719,L&TFH_31-May-2018_110.0_CE
69720,L&TFH_31-May-2018_110.0_PE
69721,L&TFH_31-May-2018_115.0_CE
69722,L&TFH_31-May-2018_115.0_PE
69723,L&TFH_31-May-2018_120.0_CE
69724,L&TFH_31-May-2018_120.0_PE
69725,L&TFH_31-May-2018_125.0_CE
69726,L&TFH_31-May-2018_125.0_PE
69727,L&TFH_31-May-2018_130.0_CE
69728,L&TFH_31-May-2018_130.0_PE
69729,L&TFH_31-May-2018_135.0_CE
69732,L&TFH_31-May-2018_135.0_PE
69733,L&TFH_31-May-2018_140.0_CE
69734,L&TFH_31-May-2018_140.0_PE
69735,L&TFH_31-May-2018_145.0_CE
69736,L&TFH_31-May-2018_145.0_PE
69737,L&TFH_31-May-2018_150.0_CE
69738,L&TFH_31-May-2018_150.0_PE
69739,L&TFH_31-May-2018_155.0_CE
69740,L&TFH_31-May-2018_155.0_PE
69741,L&TFH_31-May-2018_160.0_CE
69742,L&TFH_31-May-2018_160.0_PE
69743,L&TFH_31-May-2018_165.0_CE
69744,L&TFH_31-May-2018_165.0_PE
