,KEY,OI,CLOSE,EXPIRY_DT,SCRIP_CODE
18344,PIDILITIND_28-Jun-2018_1080.0_PE,0.0,146.35,28-Jun-2018,95183.0
18345,PIDILITIND_28-Jun-2018_1100.0_CE,0.0,2.3,28-Jun-2018,95184.0
18346,PIDILITIND_28-Jun-2018_1100.0_PE,0.0,164.85,28-Jun-2018,95185.0
18347,PIDILITIND_28-Jun-2018_1120.0_CE,0.0,1.5,28-Jun-2018,95186.0
18348,PIDILITIND_28-Jun-2018_1120.0_PE,0.0,183.7,28-Jun-2018,95187.0
18349,PIDILITIND_28-Jun-2018_1140.0_CE,0.0,1.0,28-Jun-2018,95188.0
18350,PIDILITIND_28-Jun-2018_1140.0_PE,0.0,202.8,28-Jun-2018,95189.0
18351,PIDILITIND_28-Jun-2018_1160.0_CE,0.0,0.65,28-Jun-2018,95190.0
18352,PIDILITIND_28-Jun-2018_1160.0_PE,0.0,222.1,28-Jun-2018,95191.0
18353,PIDILITIND_28-Jun-2018_1180.0_CE,0.0,0.4,28-Jun-2018,95192.0
18354,PIDILITIND_28-Jun-2018_1180.0_PE,0.0,241.5,28-Jun-2018,95193.0
18355,PIDILITIND_28-Jun-2018_1200.0_CE,0.0,0.25,28-Jun-2018,95194.0
18356,PIDILITIND_28-Jun-2018_1200.0_PE,0.0,261.0,28-Jun-2018,95195.0
18357,PIDILITIND_28-Jun-2018_1220.0_CE,0.0,0.15,28-Jun-2018,95196.0
18358,PIDILITIND_28-Jun-2018_1220.0_PE,0.0,280.55,28-Jun-2018,95197.0
18359,PIDILITIND_28-Jun-2018_1240.0_CE,0.0,0.1,28-Jun-2018,95198.0
18360,PIDILITIND_28-Jun-2018_1240.0_PE,0.0,300.15,28-Jun-2018,95199.0
18361,PIDILITIND_28-Jun-2018_1260.0_CE,0.0,0.05,28-Jun-2018,95200.0
18362,PIDILITIND_28-Jun-2018_1260.0_PE,0.0,319.75,28-Jun-2018,95201.0
18363,PIDILITIND_28-Jun-2018_1280.0_CE,0.0,0.05,28-Jun-2018,95202.0
18364,PIDILITIND_28-Jun-2018_1280.0_PE,0.0,339.35,28-Jun-2018,95203.0
18365,PIDILITIND_28-Jun-2018_780.0_CE,0.0,153.0,28-Jun-2018,95152.0
18366,PIDILITIND_28-Jun-2018_780.0_PE,0.0,1.3,28-Jun-2018,95153.0
18367,PIDILITIND_28-Jun-2018_800.0_CE,0.0,134.45,28-Jun-2018,95154.0
18368,PIDILITIND_28-Jun-2018_800.0_PE,0.0,2.35,28-Jun-2018,95155.0
18369,PIDILITIND_28-Jun-2018_820.0_CE,0.0,116.5,28-Jun-2018,95156.0
18370,PIDILITIND_28-Jun-2018_820.0_PE,0.0,4.05,28-Jun-2018,95157.0
18371,PFC_28-Jun-2018_60.0_CE,0.0,26.95,28-Jun-2018,94986.0
18372,PFC_28-Jun-2018_72.5_PE,0.0,1.65,28-Jun-2018,94997.0
18373,PFC_28-Jun-2018_62.5_CE,0.0,24.65,28-Jun-2018,94988.0
18374,PFC_28-Jun-2018_62.5_PE,0.0,0.35,28-Jun-2018,94989.0
18375,PFC_28-Jun-2018_65.0_CE,0.0,22.35,28-Jun-2018,94990.0
18376,PFC_28-Jun-2018_65.0_PE,0.0,0.55,28-Jun-2018,94991.0
18377,PFC_28-Jun-2018_75.0_CE,0.0,14.25,28-Jun-2018,94998.0
18378,PFC_28-Jun-2018_75.0_PE,96000.0,3.8,28-Jun-2018,94999.0
18379,PFC_28-Jun-2018_77.5_CE,0.0,12.5,28-Jun-2018,95000.0
18380,PFC_28-Jun-2018_77.5_PE,6000.0,3.75,28-Jun-2018,95001.0
18381,PFC_28-Jun-2018_80.0_CE,138000.0,2.1,28-Jun-2018,95002.0
18382,PFC_28-Jun-2018_80.0_PE,6000.0,1.45,28-Jun-2018,95003.0
18383,PFC_28-Jun-2018_82.5_CE,0.0,9.45,28-Jun-2018,95004.0
18384,PFC_28-Jun-2018_82.5_PE,0.0,4.85,28-Jun-2018,95005.0
18385,PFC_28-Jun-2018_85.0_CE,18000.0,4.5,28-Jun-2018,95006.0
18386,PFC_28-Jun-2018_85.0_PE,18000.0,6.55,28-Jun-2018,95007.0
18387,PFC_28-Jun-2018_87.5_CE,0.0,6.95,28-Jun-2018,95008.0
18388,PFC_28-Jun-2018_87.5_PE,0.0,7.25,28-Jun-2018,95009.0
18389,PFC_28-Jun-2018_90.0_CE,312000.0,0.8,28-Jun-2018,95010.0
18390,PFC_28-Jun-2018_90.0_PE,0.0,8.65,28-Jun-2018,95011.0
18391,PFC_28-Jun-2018_92.5_CE,0.0,5.0,28-Jun-2018,95012.0
18392,PFC_28-Jun-2018_92.5_PE,0.0,10.2,28-Jun-2018,95013.0
18393,PFC_28-Jun-2018_95.0_CE,0.0,4.2,28-Jun-2018,95014.0
18394,PFC_28-Jun-2018_95.0_PE,0.0,11.85,28-Jun-2018,95015.0
18395,PFC_28-Jun-2018_97.5_CE,0.0,3.5,28-Jun-2018,95016.0
18396,PFC_28-Jun-2018_97.5_PE,0.0,13.6,28-Jun-2018,95017.0
18397,PFC_28-Jun-2018_100.0_CE,0.0,2.9,28-Jun-2018,95018.0
18398,PFC_28-Jun-2018_100.0_PE,0.0,15.5,28-Jun-2018,95019.0
18399,PFC_28-Jun-2018_102.5_CE,0.0,2.4,28-Jun-2018,95020.0
18400,PFC_28-Jun-2018_102.5_PE,0.0,17.45,28-Jun-2018,95031.0
18401,PFC_28-Jun-2018_105.0_CE,0.0,2.0,28-Jun-2018,95032.0
18402,PFC_28-Jun-2018_105.0_PE,0.0,19.45,28-Jun-2018,95033.0
18403,PFC_28-Jun-2018_107.5_CE,0.0,1.65,28-Jun-2018,95034.0
18404,PFC_28-Jun-2018_107.5_PE,0.0,21.55,28-Jun-2018,95035.0
18405,PFC_28-Jun-2018_110.0_CE,0.0,1.35,28-Jun-2018,95036.0
18406,PFC_28-Jun-2018_110.0_PE,0.0,23.7,28-Jun-2018,95037.0
18407,PFC_28-Jun-2018_112.5_CE,0.0,1.1,28-Jun-2018,95122.0
18408,PFC_28-Jun-2018_112.5_PE,0.0,25.95,28-Jun-2018,95123.0
18409,PFC_28-Jun-2018_115.0_CE,0.0,0.9,28-Jun-2018,95124.0
18410,PFC_28-Jun-2018_115.0_PE,0.0,28.2,28-Jun-2018,95125.0
18411,PFC_28-Jun-2018_117.5_CE,0.0,0.7,28-Jun-2018,95126.0
18412,PFC_28-Jun-2018_117.5_PE,0.0,30.45,28-Jun-2018,95127.0
18413,PFC_28-Jun-2018_120.0_CE,0.0,0.6,28-Jun-2018,95128.0
18414,PFC_28-Jun-2018_120.0_PE,0.0,32.8,28-Jun-2018,95129.0
18415,PFC_28-Jun-2018_67.5_CE,0.0,20.2,28-Jun-2018,94992.0
18416,PFC_28-Jun-2018_67.5_PE,0.0,0.85,28-Jun-2018,94993.0
18417,PFC_28-Jun-2018_70.0_CE,0.0,18.1,28-Jun-2018,94994.0
18418,PFC_28-Jun-2018_70.0_PE,0.0,1.2,28-Jun-2018,94995.0
18419,PFC_28-Jun-2018_72.5_CE,0.0,16.1,28-Jun-2018,94996.0
18420,PFC_28-Jun-2018_60.0_PE,0.0,0.25,28-Jun-2018,94987.0
18421,PETRONET_28-Jun-2018_185.0_CE,0.0,49.9,28-Jun-2018,94810.0
18422,PETRONET_28-Jun-2018_185.0_PE,0.0,0.65,28-Jun-2018,94811.0
18423,PETRONET_28-Jun-2018_190.0_CE,0.0,45.3,28-Jun-2018,94812.0
18424,PETRONET_28-Jun-2018_190.0_PE,0.0,1.0,28-Jun-2018,94813.0
18425,PETRONET_28-Jun-2018_195.0_CE,0.0,40.9,28-Jun-2018,94814.0
18426,PETRONET_28-Jun-2018_195.0_PE,0.0,1.45,28-Jun-2018,94815.0
18427,PETRONET_28-Jun-2018_170.0_CE,0.0,64.15,28-Jun-2018,94804.0
18428,PETRONET_28-Jun-2018_170.0_PE,0.0,0.15,28-Jun-2018,94805.0
18429,PETRONET_28-Jun-2018_175.0_CE,0.0,59.3,28-Jun-2018,94806.0
18430,PETRONET_28-Jun-2018_175.0_PE,0.0,0.25,28-Jun-2018,94807.0
18431,PETRONET_28-Jun-2018_180.0_CE,0.0,54.55,28-Jun-2018,94808.0
18432,PETRONET_28-Jun-2018_180.0_PE,0.0,0.4,28-Jun-2018,94809.0
18433,PETRONET_28-Jun-2018_200.0_CE,3000.0,15.5,28-Jun-2018,94816.0
18434,PETRONET_28-Jun-2018_200.0_PE,0.0,2.1,28-Jun-2018,94817.0
18435,PETRONET_28-Jun-2018_205.0_CE,3000.0,13.5,28-Jun-2018,94818.0
18436,PETRONET_28-Jun-2018_205.0_PE,0.0,2.9,28-Jun-2018,94819.0
18437,PETRONET_28-Jun-2018_210.0_CE,3000.0,10.85,28-Jun-2018,94820.0
18438,PETRONET_28-Jun-2018_210.0_PE,3000.0,9.05,28-Jun-2018,94821.0
18439,PETRONET_28-Jun-2018_215.0_CE,0.0,25.1,28-Jun-2018,94922.0
18440,PETRONET_28-Jun-2018_215.0_PE,0.0,5.3,28-Jun-2018,94923.0
18441,PETRONET_28-Jun-2018_220.0_CE,0.0,11.25,28-Jun-2018,94924.0
18442,PETRONET_28-Jun-2018_220.0_PE,0.0,6.85,28-Jun-2018,94925.0
18443,PETRONET_28-Jun-2018_225.0_CE,0.0,18.7,28-Jun-2018,94926.0
18444,PETRONET_28-Jun-2018_225.0_PE,0.0,8.7,28-Jun-2018,94927.0
18445,PETRONET_28-Jun-2018_230.0_CE,0.0,15.95,28-Jun-2018,94928.0
18446,PETRONET_28-Jun-2018_230.0_PE,0.0,10.9,28-Jun-2018,94929.0
18447,PETRONET_28-Jun-2018_235.0_CE,0.0,13.45,28-Jun-2018,94930.0
18448,PETRONET_28-Jun-2018_235.0_PE,0.0,13.3,28-Jun-2018,94931.0
18449,PETRONET_28-Jun-2018_240.0_CE,0.0,11.3,28-Jun-2018,94932.0
18450,PETRONET_28-Jun-2018_240.0_PE,0.0,16.05,28-Jun-2018,94933.0
18451,PETRONET_28-Jun-2018_245.0_CE,0.0,9.4,28-Jun-2018,94934.0
18452,PETRONET_28-Jun-2018_245.0_PE,0.0,19.05,28-Jun-2018,94935.0
18453,PETRONET_28-Jun-2018_250.0_CE,0.0,7.75,28-Jun-2018,94936.0
18454,PETRONET_28-Jun-2018_250.0_PE,0.0,22.3,28-Jun-2018,94937.0
18455,PETRONET_28-Jun-2018_255.0_CE,0.0,6.35,28-Jun-2018,94938.0
18456,PETRONET_28-Jun-2018_255.0_PE,0.0,25.8,28-Jun-2018,94939.0
18457,PETRONET_28-Jun-2018_260.0_CE,0.0,5.15,28-Jun-2018,94940.0
18458,PETRONET_28-Jun-2018_260.0_PE,0.0,29.55,28-Jun-2018,94941.0
18459,PETRONET_28-Jun-2018_265.0_CE,0.0,4.15,28-Jun-2018,94942.0
18460,PETRONET_28-Jun-2018_265.0_PE,0.0,33.45,28-Jun-2018,94943.0
18461,PETRONET_28-Jun-2018_270.0_CE,0.0,3.3,28-Jun-2018,94944.0
18462,PETRONET_28-Jun-2018_270.0_PE,0.0,37.55,28-Jun-2018,94945.0
18463,PETRONET_28-Jun-2018_275.0_CE,0.0,2.65,28-Jun-2018,94946.0
18464,PETRONET_28-Jun-2018_275.0_PE,0.0,41.75,28-Jun-2018,94947.0
18465,PETRONET_28-Jun-2018_280.0_CE,0.0,2.05,28-Jun-2018,94948.0
18466,PETRONET_28-Jun-2018_280.0_PE,0.0,46.1,28-Jun-2018,94949.0
18467,PETRONET_28-Jun-2018_285.0_CE,0.0,1.65,28-Jun-2018,94950.0
18468,PETRONET_28-Jun-2018_285.0_PE,0.0,50.6,28-Jun-2018,94951.0
18469,PETRONET_28-Jun-2018_290.0_CE,0.0,1.25,28-Jun-2018,94952.0
18470,PETRONET_28-Jun-2018_290.0_PE,0.0,55.15,28-Jun-2018,94953.0
18471,PETRONET_28-Jun-2018_295.0_CE,0.0,1.0,28-Jun-2018,94954.0
18472,PETRONET_28-Jun-2018_295.0_PE,0.0,59.75,28-Jun-2018,94955.0
18473,PETRONET_28-Jun-2018_300.0_CE,0.0,0.75,28-Jun-2018,94956.0
18474,PETRONET_28-Jun-2018_300.0_PE,0.0,64.45,28-Jun-2018,94957.0
18475,PETRONET_28-Jun-2018_305.0_CE,0.0,0.6,28-Jun-2018,94958.0
18476,PETRONET_28-Jun-2018_305.0_PE,0.0,69.2,28-Jun-2018,94959.0
18477,PETRONET_28-Jun-2018_310.0_CE,0.0,0.45,28-Jun-2018,94960.0
18478,PETRONET_28-Jun-2018_310.0_PE,0.0,73.95,28-Jun-2018,94961.0
18479,PETRONET_28-Jun-2018_315.0_CE,0.0,0.35,28-Jun-2018,94962.0
18480,PETRONET_28-Jun-2018_315.0_PE,0.0,78.75,28-Jun-2018,94963.0
18481,PETRONET_28-Jun-2018_320.0_CE,0.0,0.25,28-Jun-2018,94964.0
18482,PETRONET_28-Jun-2018_320.0_PE,0.0,83.6,28-Jun-2018,94965.0
18483,PETRONET_28-Jun-2018_325.0_CE,0.0,0.2,28-Jun-2018,94966.0
18484,PETRONET_28-Jun-2018_325.0_PE,0.0,88.45,28-Jun-2018,94967.0
18485,PETRONET_28-Jun-2018_160.0_CE,0.0,73.85,28-Jun-2018,94800.0
18486,PETRONET_28-Jun-2018_160.0_PE,0.0,0.05,28-Jun-2018,94801.0
18487,PETRONET_28-Jun-2018_165.0_CE,0.0,69.0,28-Jun-2018,94802.0
18488,PETRONET_28-Jun-2018_165.0_PE,0.0,0.1,28-Jun-2018,94803.0
18489,PEL_28-Jun-2018_3400.0_CE,0.0,5.35,28-Jun-2018,94784.0
18490,PEL_28-Jun-2018_3400.0_PE,0.0,911.75,28-Jun-2018,94785.0
18491,PEL_28-Jun-2018_2100.0_CE,0.0,402.3,28-Jun-2018,94730.0
18492,PEL_28-Jun-2018_2100.0_PE,0.0,31.95,28-Jun-2018,94731.0
18493,PEL_28-Jun-2018_2150.0_CE,0.0,363.15,28-Jun-2018,94732.0
18494,PEL_28-Jun-2018_2150.0_PE,0.0,41.9,28-Jun-2018,94733.0
18495,PEL_28-Jun-2018_2200.0_CE,0.0,326.1,28-Jun-2018,94734.0
18496,PEL_28-Jun-2018_2200.0_PE,0.0,53.9,28-Jun-2018,94735.0
18497,PEL_28-Jun-2018_1800.0_CE,0.0,668.8,28-Jun-2018,94616.0
18498,PEL_28-Jun-2018_1800.0_PE,0.0,3.75,28-Jun-2018,94617.0
18499,PEL_28-Jun-2018_1850.0_CE,0.0,621.7,28-Jun-2018,94618.0
18500,PEL_28-Jun-2018_1850.0_PE,0.0,5.75,28-Jun-2018,94619.0
18501,PEL_28-Jun-2018_1900.0_CE,0.0,575.4,28-Jun-2018,94620.0
18502,PEL_28-Jun-2018_1900.0_PE,0.0,8.55,28-Jun-2018,94621.0
18503,PEL_28-Jun-2018_1950.0_CE,0.0,530.1,28-Jun-2018,94622.0
18504,PEL_28-Jun-2018_1950.0_PE,0.0,12.4,28-Jun-2018,94623.0
18505,PEL_28-Jun-2018_2000.0_CE,0.0,486.0,28-Jun-2018,94626.0
18506,PEL_28-Jun-2018_2000.0_PE,0.0,17.4,28-Jun-2018,94627.0
18507,PEL_28-Jun-2018_2050.0_CE,0.0,443.35,28-Jun-2018,94628.0
18508,PEL_28-Jun-2018_2050.0_PE,0.0,23.85,28-Jun-2018,94629.0
18509,PEL_28-Jun-2018_2250.0_CE,0.0,291.0,28-Jun-2018,94736.0
18510,PEL_28-Jun-2018_2250.0_PE,0.0,67.95,28-Jun-2018,94737.0
18511,PEL_28-Jun-2018_2300.0_CE,0.0,258.35,28-Jun-2018,94738.0
18512,PEL_28-Jun-2018_2300.0_PE,0.0,84.4,28-Jun-2018,94739.0
18513,PEL_28-Jun-2018_2350.0_CE,0.0,228.1,28-Jun-2018,94740.0
18514,PEL_28-Jun-2018_2350.0_PE,0.0,103.25,28-Jun-2018,94741.0
18515,PEL_28-Jun-2018_2400.0_CE,0.0,200.25,28-Jun-2018,94742.0
18516,PEL_28-Jun-2018_2400.0_PE,0.0,124.5,28-Jun-2018,94743.0
18517,PEL_28-Jun-2018_2450.0_CE,0.0,174.85,28-Jun-2018,94744.0
18518,PEL_28-Jun-2018_2450.0_PE,0.0,148.2,28-Jun-2018,94745.0
18519,PEL_28-Jun-2018_2500.0_CE,0.0,151.8,28-Jun-2018,94746.0
18520,PEL_28-Jun-2018_2500.0_PE,0.0,174.3,28-Jun-2018,94747.0
18521,PEL_28-Jun-2018_2550.0_CE,0.0,131.1,28-Jun-2018,94748.0
18522,PEL_28-Jun-2018_2550.0_PE,0.0,202.7,28-Jun-2018,94749.0
18523,PEL_28-Jun-2018_2600.0_CE,0.0,112.65,28-Jun-2018,94750.0
18524,PEL_28-Jun-2018_2600.0_PE,0.0,233.3,28-Jun-2018,94751.0
18525,PEL_28-Jun-2018_2650.0_CE,0.0,96.25,28-Jun-2018,94752.0
18526,PEL_28-Jun-2018_2650.0_PE,0.0,266.05,28-Jun-2018,94753.0
18527,PEL_28-Jun-2018_2700.0_CE,0.0,81.85,28-Jun-2018,94754.0
18528,PEL_28-Jun-2018_2700.0_PE,0.0,300.75,28-Jun-2018,94755.0
18529,PEL_28-Jun-2018_2750.0_CE,0.0,69.35,28-Jun-2018,94756.0
18530,PEL_28-Jun-2018_2750.0_PE,0.0,337.35,28-Jun-2018,94757.0
18531,PEL_28-Jun-2018_2800.0_CE,0.0,58.45,28-Jun-2018,94758.0
18532,PEL_28-Jun-2018_2800.0_PE,0.0,375.55,28-Jun-2018,94759.0
18533,PEL_28-Jun-2018_2850.0_CE,0.0,48.95,28-Jun-2018,94760.0
18534,PEL_28-Jun-2018_2850.0_PE,0.0,415.15,28-Jun-2018,94761.0
18535,PEL_28-Jun-2018_2900.0_CE,0.0,40.85,28-Jun-2018,94762.0
18536,PEL_28-Jun-2018_2900.0_PE,0.0,456.15,28-Jun-2018,94763.0
18537,PEL_28-Jun-2018_2950.0_CE,0.0,33.95,28-Jun-2018,94764.0
18538,PEL_28-Jun-2018_2950.0_PE,0.0,498.35,28-Jun-2018,94765.0
18539,PEL_28-Jun-2018_3000.0_CE,0.0,28.05,28-Jun-2018,94766.0
18540,PEL_28-Jun-2018_3000.0_PE,0.0,541.6,28-Jun-2018,94767.0
18541,PEL_28-Jun-2018_3050.0_CE,0.0,23.1,28-Jun-2018,94768.0
18542,PEL_28-Jun-2018_3050.0_PE,0.0,585.75,28-Jun-2018,94769.0
18543,PEL_28-Jun-2018_3100.0_CE,0.0,18.95,28-Jun-2018,94770.0
18544,PEL_28-Jun-2018_3100.0_PE,0.0,630.7,28-Jun-2018,94771.0
18545,PEL_28-Jun-2018_3150.0_CE,0.0,15.5,28-Jun-2018,94772.0
18546,PEL_28-Jun-2018_3150.0_PE,0.0,676.35,28-Jun-2018,94773.0
18547,PEL_28-Jun-2018_3200.0_CE,0.0,12.65,28-Jun-2018,94774.0
18548,PEL_28-Jun-2018_3200.0_PE,0.0,722.6,28-Jun-2018,94775.0
18549,PEL_28-Jun-2018_3250.0_CE,0.0,10.25,28-Jun-2018,94778.0
18550,PEL_28-Jun-2018_3250.0_PE,0.0,769.3,28-Jun-2018,94779.0
18551,PEL_28-Jun-2018_3300.0_CE,0.0,8.3,28-Jun-2018,94780.0
18552,PEL_28-Jun-2018_3300.0_PE,0.0,816.45,28-Jun-2018,94781.0
18553,PEL_28-Jun-2018_3350.0_CE,0.0,6.7,28-Jun-2018,94782.0
18554,PEL_28-Jun-2018_3350.0_PE,0.0,863.95,28-Jun-2018,94783.0
18555,PCJEWELLER_28-Jun-2018_50.0_CE,0.0,271.1,28-Jun-2018,94560.0
18556,PCJEWELLER_28-Jun-2018_550.0_PE,0.0,225.85,28-Jun-2018,94591.0
18557,PCJEWELLER_28-Jun-2018_100.0_CE,0.0,222.0,28-Jun-2018,94572.0
18558,PCJEWELLER_28-Jun-2018_100.0_PE,28500.0,7.0,28-Jun-2018,94573.0
18559,PCJEWELLER_28-Jun-2018_150.0_CE,0.0,45.0,28-Jun-2018,94574.0
18560,PCJEWELLER_28-Jun-2018_150.0_PE,7500.0,38.0,28-Jun-2018,94575.0
18561,PCJEWELLER_28-Jun-2018_200.0_CE,28500.0,27.95,28-Jun-2018,94576.0
18562,PCJEWELLER_28-Jun-2018_200.0_PE,3000.0,58.0,28-Jun-2018,94577.0
18563,PCJEWELLER_28-Jun-2018_250.0_CE,46500.0,13.05,28-Jun-2018,94578.0
18564,PCJEWELLER_28-Jun-2018_250.0_PE,0.0,14.9,28-Jun-2018,94579.0
18565,PCJEWELLER_28-Jun-2018_300.0_CE,36000.0,7.5,28-Jun-2018,94580.0
18566,PCJEWELLER_28-Jun-2018_300.0_PE,0.0,34.35,28-Jun-2018,94581.0
18567,PCJEWELLER_28-Jun-2018_350.0_CE,15000.0,4.0,28-Jun-2018,94582.0
18568,PCJEWELLER_28-Jun-2018_350.0_PE,0.0,62.3,28-Jun-2018,94583.0
18569,PCJEWELLER_28-Jun-2018_400.0_CE,0.0,24.6,28-Jun-2018,94584.0
18570,PCJEWELLER_28-Jun-2018_400.0_PE,0.0,97.25,28-Jun-2018,94585.0
18571,PCJEWELLER_28-Jun-2018_450.0_CE,0.0,15.35,28-Jun-2018,94586.0
18572,PCJEWELLER_28-Jun-2018_450.0_PE,0.0,137.15,28-Jun-2018,94587.0
18573,PCJEWELLER_28-Jun-2018_500.0_CE,3000.0,1.0,28-Jun-2018,94588.0
18574,PCJEWELLER_28-Jun-2018_500.0_PE,0.0,180.4,28-Jun-2018,94589.0
18575,PCJEWELLER_28-Jun-2018_550.0_CE,0.0,5.9,28-Jun-2018,94590.0
18576,PCJEWELLER_28-Jun-2018_50.0_PE,0.0,0.05,28-Jun-2018,94561.0
18577,PAGEIND_28-Jun-2018_24750.0_CE,0.0,1397.4,28-Jun-2018,94490.0
18578,PAGEIND_28-Jun-2018_24750.0_PE,0.0,3020.55,28-Jun-2018,94491.0
18579,PAGEIND_28-Jun-2018_20500.0_CE,0.0,3460.35,28-Jun-2018,94376.0
18580,PAGEIND_28-Jun-2018_20500.0_PE,0.0,909.45,28-Jun-2018,94377.0
18581,PAGEIND_28-Jun-2018_20750.0_CE,0.0,3300.45,28-Jun-2018,94378.0
18582,PAGEIND_28-Jun-2018_20750.0_PE,0.0,995.05,28-Jun-2018,94379.0
18583,PAGEIND_28-Jun-2018_21000.0_CE,0.0,3145.45,28-Jun-2018,94380.0
18584,PAGEIND_28-Jun-2018_21000.0_PE,0.0,1085.6,28-Jun-2018,94381.0
18585,PAGEIND_28-Jun-2018_21250.0_CE,0.0,2995.35,28-Jun-2018,94382.0
18586,PAGEIND_28-Jun-2018_21250.0_PE,0.0,1181.05,28-Jun-2018,94383.0
18587,PAGEIND_28-Jun-2018_21500.0_CE,0.0,2850.25,28-Jun-2018,94384.0
18588,PAGEIND_28-Jun-2018_21500.0_PE,0.0,1281.4,28-Jun-2018,94385.0
18589,PAGEIND_28-Jun-2018_21750.0_CE,0.0,2710.05,28-Jun-2018,94386.0
18590,PAGEIND_28-Jun-2018_21750.0_PE,0.0,1386.75,28-Jun-2018,94387.0
18591,PAGEIND_28-Jun-2018_22000.0_CE,0.0,2574.75,28-Jun-2018,94388.0
18592,PAGEIND_28-Jun-2018_22000.0_PE,0.0,1497.0,28-Jun-2018,94389.0
18593,PAGEIND_28-Jun-2018_22250.0_CE,0.0,2444.4,28-Jun-2018,94390.0
18594,PAGEIND_28-Jun-2018_22250.0_PE,0.0,1612.15,28-Jun-2018,94391.0
18595,PAGEIND_28-Jun-2018_22500.0_CE,0.0,2318.9,28-Jun-2018,94392.0
18596,PAGEIND_28-Jun-2018_22500.0_PE,0.0,1732.2,28-Jun-2018,94393.0
18597,PAGEIND_28-Jun-2018_22750.0_CE,0.0,2198.1,28-Jun-2018,94394.0
18598,PAGEIND_28-Jun-2018_22750.0_PE,0.0,1856.95,28-Jun-2018,94395.0
18599,PAGEIND_28-Jun-2018_23000.0_CE,0.0,2082.2,28-Jun-2018,94396.0
18600,PAGEIND_28-Jun-2018_23000.0_PE,0.0,1986.6,28-Jun-2018,94397.0
18601,PAGEIND_28-Jun-2018_23250.0_CE,0.0,1970.95,28-Jun-2018,94398.0
18602,PAGEIND_28-Jun-2018_23250.0_PE,0.0,2120.9,28-Jun-2018,94399.0
18603,PAGEIND_28-Jun-2018_23500.0_CE,0.0,1864.35,28-Jun-2018,94480.0
18604,PAGEIND_28-Jun-2018_23500.0_PE,0.0,2259.8,28-Jun-2018,94481.0
18605,PAGEIND_28-Jun-2018_23750.0_CE,0.0,1762.3,28-Jun-2018,94482.0
18606,PAGEIND_28-Jun-2018_23750.0_PE,0.0,2403.3,28-Jun-2018,94483.0
18607,PAGEIND_28-Jun-2018_24000.0_CE,0.0,1664.65,28-Jun-2018,94484.0
18608,PAGEIND_28-Jun-2018_24000.0_PE,0.0,2551.2,28-Jun-2018,94485.0
18609,PAGEIND_28-Jun-2018_25000.0_CE,0.0,1316.5,28-Jun-2018,94492.0
18610,PAGEIND_28-Jun-2018_25000.0_PE,0.0,3185.15,28-Jun-2018,94493.0
18611,PAGEIND_28-Jun-2018_25250.0_CE,0.0,1239.5,28-Jun-2018,94494.0
18612,PAGEIND_28-Jun-2018_25250.0_PE,0.0,3353.7,28-Jun-2018,94495.0
18613,PAGEIND_28-Jun-2018_25500.0_CE,0.0,1166.3,28-Jun-2018,94496.0
18614,PAGEIND_28-Jun-2018_25500.0_PE,0.0,3526.0,28-Jun-2018,94497.0
18615,PAGEIND_28-Jun-2018_25750.0_CE,0.0,1096.7,28-Jun-2018,94498.0
18616,PAGEIND_28-Jun-2018_25750.0_PE,0.0,3701.95,28-Jun-2018,94499.0
18617,PAGEIND_28-Jun-2018_26000.0_CE,0.0,1030.7,28-Jun-2018,94500.0
18618,PAGEIND_28-Jun-2018_26000.0_PE,0.0,3881.45,28-Jun-2018,94501.0
18619,PAGEIND_28-Jun-2018_26250.0_CE,0.0,969.15,28-Jun-2018,94502.0
18620,PAGEIND_28-Jun-2018_26250.0_PE,0.0,4065.45,28-Jun-2018,94503.0
18621,PAGEIND_28-Jun-2018_26500.0_CE,0.0,910.0,28-Jun-2018,94504.0
18622,PAGEIND_28-Jun-2018_26500.0_PE,0.0,4251.8,28-Jun-2018,94505.0
18623,PAGEIND_28-Jun-2018_26750.0_CE,0.0,853.95,28-Jun-2018,94506.0
18624,PAGEIND_28-Jun-2018_26750.0_PE,0.0,4441.35,28-Jun-2018,94507.0
18625,PAGEIND_28-Jun-2018_27000.0_CE,0.0,801.0,28-Jun-2018,94508.0
18626,PAGEIND_28-Jun-2018_27000.0_PE,0.0,4633.9,28-Jun-2018,94509.0
18627,PAGEIND_28-Jun-2018_27250.0_CE,0.0,750.9,28-Jun-2018,94510.0
18628,PAGEIND_28-Jun-2018_27250.0_PE,0.0,4829.35,28-Jun-2018,94511.0
18629,PAGEIND_28-Jun-2018_27500.0_CE,0.0,703.6,28-Jun-2018,94512.0
18630,PAGEIND_28-Jun-2018_27500.0_PE,0.0,5027.55,28-Jun-2018,94513.0
18631,PAGEIND_28-Jun-2018_27750.0_CE,0.0,657.9,28-Jun-2018,94514.0
18632,PAGEIND_28-Jun-2018_27750.0_PE,0.0,5227.4,28-Jun-2018,94515.0
18633,PAGEIND_28-Jun-2018_19750.0_CE,0.0,3970.4,28-Jun-2018,94370.0
18634,PAGEIND_28-Jun-2018_19750.0_PE,0.0,682.85,28-Jun-2018,94371.0
18635,PAGEIND_28-Jun-2018_20000.0_CE,0.0,3795.9,28-Jun-2018,94372.0
18636,PAGEIND_28-Jun-2018_20000.0_PE,0.0,753.9,28-Jun-2018,94373.0
