,KEY,EXPIRY_DT,SCRIP_CODE,OI4,CLOSE4,NET_CHG_IN_VAL4,AVG_PRICE4,OI5,CLOSE5,CHG_IN_OI5,NET_CHG_IN_VAL5,NEW_NET_VAL5,AVG_PRICE5
19684,KTKBANK_28-Jun-2018_140.0_CE,28-Jun-2018,90568.0,0.0,3.4,0.0,,0.0,3.4,0.0,0.0,0.0,
19685,KTKBANK_28-Jun-2018_140.0_PE,28-Jun-2018,90569.0,0.0,26.0,0.0,,0.0,26.0,0.0,0.0,0.0,
19686,KTKBANK_28-Jun-2018_145.0_CE,28-Jun-2018,90570.0,0.0,2.6,0.0,,0.0,2.6,0.0,0.0,0.0,
19687,KTKBANK_28-Jun-2018_145.0_PE,28-Jun-2018,90571.0,0.0,30.1,0.0,,0.0,30.1,0.0,0.0,0.0,
19688,KTKBANK_28-Jun-2018_150.0_CE,28-Jun-2018,90572.0,0.0,2.0,0.0,,0.0,2.0,0.0,0.0,0.0,
19689,KTKBANK_28-Jun-2018_150.0_PE,28-Jun-2018,90573.0,0.0,34.4,0.0,,0.0,34.4,0.0,0.0,0.0,
19690,KTKBANK_28-Jun-2018_155.0_CE,28-Jun-2018,90574.0,0.0,1.5,0.0,,0.0,1.5,0.0,0.0,0.0,
19691,KTKBANK_28-Jun-2018_155.0_PE,28-Jun-2018,90575.0,0.0,38.85,0.0,,0.0,38.85,0.0,0.0,0.0,
19692,KTKBANK_28-Jun-2018_160.0_CE,28-Jun-2018,90576.0,0.0,1.15,0.0,,0.0,1.15,0.0,0.0,0.0,
19693,KTKBANK_28-Jun-2018_160.0_PE,28-Jun-2018,90577.0,0.0,43.35,0.0,,0.0,43.35,0.0,0.0,0.0,
19694,KTKBANK_28-Jun-2018_165.0_CE,28-Jun-2018,90578.0,0.0,0.85,0.0,,0.0,0.85,0.0,0.0,0.0,
19695,KTKBANK_28-Jun-2018_85.0_PE,28-Jun-2018,90547.0,0.0,0.8,0.0,,0.0,0.8,0.0,0.0,0.0,
19696,KSCL_28-Jun-2018_340.0_CE,28-Jun-2018,90424.0,0.0,150.15,0.0,,0.0,150.15,0.0,0.0,0.0,
19697,KSCL_28-Jun-2018_680.0_PE,28-Jun-2018,90459.0,0.0,186.2,0.0,,0.0,186.2,0.0,0.0,0.0,
19698,KSCL_28-Jun-2018_360.0_CE,28-Jun-2018,90426.0,0.0,131.3,0.0,,0.0,131.3,0.0,0.0,0.0,
19699,KSCL_28-Jun-2018_360.0_PE,28-Jun-2018,90427.0,0.0,1.45,0.0,,0.0,1.45,0.0,0.0,0.0,
19700,KSCL_28-Jun-2018_380.0_CE,28-Jun-2018,90428.0,0.0,113.1,0.0,,0.0,113.1,0.0,0.0,0.0,
19701,KSCL_28-Jun-2018_380.0_PE,28-Jun-2018,90429.0,0.0,2.9,0.0,,0.0,2.9,0.0,0.0,0.0,
19702,KSCL_28-Jun-2018_400.0_CE,28-Jun-2018,90430.0,0.0,95.9,0.0,,0.0,95.9,0.0,0.0,0.0,
19703,KSCL_28-Jun-2018_400.0_PE,28-Jun-2018,90431.0,0.0,5.35,0.0,,0.0,5.35,0.0,0.0,0.0,
19704,KSCL_28-Jun-2018_420.0_CE,28-Jun-2018,90432.0,0.0,79.9,0.0,,0.0,79.9,0.0,0.0,0.0,
19705,KSCL_28-Jun-2018_420.0_PE,28-Jun-2018,90433.0,0.0,9.0,0.0,,0.0,9.0,0.0,0.0,0.0,
19706,KSCL_28-Jun-2018_440.0_CE,28-Jun-2018,90434.0,0.0,65.4,0.0,,0.0,65.4,0.0,0.0,0.0,
19707,KSCL_28-Jun-2018_440.0_PE,28-Jun-2018,90435.0,0.0,14.15,0.0,,0.0,14.15,0.0,0.0,0.0,
19708,KSCL_28-Jun-2018_460.0_CE,28-Jun-2018,90436.0,0.0,52.55,0.0,,0.0,52.55,0.0,0.0,0.0,
19709,KSCL_28-Jun-2018_460.0_PE,28-Jun-2018,90437.0,0.0,20.95,0.0,,0.0,20.95,0.0,0.0,0.0,
19710,KSCL_28-Jun-2018_480.0_CE,28-Jun-2018,90438.0,0.0,41.5,0.0,,0.0,41.5,0.0,0.0,0.0,
19711,KSCL_28-Jun-2018_480.0_PE,28-Jun-2018,90439.0,0.0,29.55,0.0,,0.0,29.55,0.0,0.0,0.0,
19712,KSCL_28-Jun-2018_500.0_CE,28-Jun-2018,90440.0,0.0,32.25,0.0,,0.0,32.25,0.0,0.0,0.0,
19713,KSCL_28-Jun-2018_500.0_PE,28-Jun-2018,90441.0,0.0,39.9,0.0,,0.0,39.9,0.0,0.0,0.0,
19714,KSCL_28-Jun-2018_520.0_CE,28-Jun-2018,90442.0,0.0,24.6,0.0,,0.0,24.6,0.0,0.0,0.0,
19715,KSCL_28-Jun-2018_520.0_PE,28-Jun-2018,90443.0,0.0,51.9,0.0,,0.0,51.9,0.0,0.0,0.0,
19716,KSCL_28-Jun-2018_540.0_CE,28-Jun-2018,90444.0,1500.0,19.5,0.0,0.0,1500.0,19.5,0.0,0.0,0.0,0.0
19717,KSCL_28-Jun-2018_540.0_PE,28-Jun-2018,90445.0,0.0,65.45,0.0,,0.0,65.45,0.0,0.0,0.0,
19718,KSCL_28-Jun-2018_560.0_CE,28-Jun-2018,90446.0,1500.0,16.8,0.0,0.0,1500.0,16.8,0.0,0.0,0.0,0.0
19719,KSCL_28-Jun-2018_560.0_PE,28-Jun-2018,90447.0,0.0,80.3,0.0,,0.0,80.3,0.0,0.0,0.0,
19720,KSCL_28-Jun-2018_580.0_CE,28-Jun-2018,90448.0,0.0,10.0,0.0,,0.0,10.0,0.0,0.0,0.0,
19721,KSCL_28-Jun-2018_580.0_PE,28-Jun-2018,90449.0,0.0,96.25,0.0,,0.0,96.25,0.0,0.0,0.0,
19722,KSCL_28-Jun-2018_600.0_CE,28-Jun-2018,90450.0,0.0,7.2,0.0,,0.0,7.2,0.0,0.0,0.0,
19723,KSCL_28-Jun-2018_600.0_PE,28-Jun-2018,90451.0,0.0,113.1,0.0,,0.0,113.1,0.0,0.0,0.0,
19724,KSCL_28-Jun-2018_620.0_CE,28-Jun-2018,90452.0,0.0,5.1,0.0,,0.0,5.1,0.0,0.0,0.0,
19725,KSCL_28-Jun-2018_620.0_PE,28-Jun-2018,90453.0,0.0,130.65,0.0,,0.0,130.65,0.0,0.0,0.0,
19726,KSCL_28-Jun-2018_640.0_CE,28-Jun-2018,90454.0,0.0,3.6,0.0,,0.0,3.6,0.0,0.0,0.0,
19727,KSCL_28-Jun-2018_640.0_PE,28-Jun-2018,90455.0,0.0,148.75,0.0,,0.0,148.75,0.0,0.0,0.0,
19728,KSCL_28-Jun-2018_660.0_CE,28-Jun-2018,90456.0,0.0,2.5,0.0,,0.0,2.5,0.0,0.0,0.0,
19729,KSCL_28-Jun-2018_660.0_PE,28-Jun-2018,90457.0,0.0,167.3,0.0,,0.0,167.3,0.0,0.0,0.0,
19730,KSCL_28-Jun-2018_680.0_CE,28-Jun-2018,90458.0,0.0,1.75,0.0,,0.0,1.75,0.0,0.0,0.0,
19731,KSCL_28-Jun-2018_340.0_PE,28-Jun-2018,90425.0,0.0,0.65,0.0,,0.0,0.65,0.0,0.0,0.0,
19732,KPIT_28-Jun-2018_140.0_CE,28-Jun-2018,90334.0,0.0,79.25,0.0,,0.0,79.25,0.0,0.0,0.0,
19733,KPIT_28-Jun-2018_310.0_PE,28-Jun-2018,90415.0,0.0,89.0,0.0,,0.0,89.0,0.0,0.0,0.0,
19734,KPIT_28-Jun-2018_150.0_CE,28-Jun-2018,90336.0,0.0,69.7,0.0,,0.0,69.7,0.0,0.0,0.0,
19735,KPIT_28-Jun-2018_150.0_PE,28-Jun-2018,90337.0,0.0,0.45,0.0,,0.0,0.45,0.0,0.0,0.0,
19736,KPIT_28-Jun-2018_160.0_CE,28-Jun-2018,90338.0,0.0,60.4,0.0,,0.0,60.4,0.0,0.0,0.0,
19737,KPIT_28-Jun-2018_160.0_PE,28-Jun-2018,90339.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,
19738,KPIT_28-Jun-2018_170.0_CE,28-Jun-2018,90340.0,0.0,51.5,0.0,,0.0,51.5,0.0,0.0,0.0,
19739,KPIT_28-Jun-2018_170.0_PE,28-Jun-2018,90341.0,0.0,1.95,0.0,,0.0,1.95,0.0,0.0,0.0,
19740,KPIT_28-Jun-2018_180.0_CE,28-Jun-2018,90388.0,0.0,43.2,0.0,,0.0,43.2,0.0,0.0,0.0,
19741,KPIT_28-Jun-2018_180.0_PE,28-Jun-2018,90389.0,0.0,3.45,0.0,,0.0,3.45,0.0,0.0,0.0,
19742,KPIT_28-Jun-2018_190.0_CE,28-Jun-2018,90390.0,0.0,35.6,0.0,,0.0,35.6,0.0,0.0,0.0,
19743,KPIT_28-Jun-2018_190.0_PE,28-Jun-2018,90391.0,0.0,5.65,0.0,,0.0,5.65,0.0,0.0,0.0,
19744,KPIT_28-Jun-2018_200.0_CE,28-Jun-2018,90392.0,0.0,28.85,0.0,,0.0,28.85,0.0,0.0,0.0,
19745,KPIT_28-Jun-2018_200.0_PE,28-Jun-2018,90393.0,0.0,1.2,0.0,,0.0,1.2,0.0,0.0,0.0,
19746,KPIT_28-Jun-2018_210.0_CE,28-Jun-2018,90394.0,0.0,22.95,0.0,,0.0,22.95,0.0,0.0,0.0,
19747,KPIT_28-Jun-2018_210.0_PE,28-Jun-2018,90395.0,0.0,12.65,0.0,,0.0,12.65,0.0,0.0,0.0,
19748,KPIT_28-Jun-2018_220.0_CE,28-Jun-2018,90396.0,0.0,17.95,0.0,,0.0,17.95,0.0,0.0,0.0,
19749,KPIT_28-Jun-2018_220.0_PE,28-Jun-2018,90397.0,0.0,17.45,0.0,,0.0,17.45,0.0,0.0,0.0,
19750,KPIT_28-Jun-2018_230.0_CE,28-Jun-2018,90398.0,0.0,13.8,0.0,,0.0,13.8,0.0,0.0,0.0,
19751,KPIT_28-Jun-2018_230.0_PE,28-Jun-2018,90399.0,0.0,23.15,0.0,,0.0,23.15,0.0,0.0,0.0,
19752,KPIT_28-Jun-2018_240.0_CE,28-Jun-2018,90400.0,0.0,10.5,0.0,,0.0,10.5,0.0,0.0,0.0,
19753,KPIT_28-Jun-2018_240.0_PE,28-Jun-2018,90401.0,0.0,29.65,0.0,,0.0,29.65,0.0,0.0,0.0,
19754,KPIT_28-Jun-2018_250.0_CE,28-Jun-2018,90402.0,0.0,7.85,0.0,,0.0,7.85,0.0,0.0,0.0,
19755,KPIT_28-Jun-2018_250.0_PE,28-Jun-2018,90403.0,0.0,36.85,0.0,,0.0,36.85,0.0,0.0,0.0,
19756,KPIT_28-Jun-2018_260.0_CE,28-Jun-2018,90404.0,4500.0,14.5,0.0,0.0,4500.0,14.5,0.0,0.0,0.0,0.0
19757,KPIT_28-Jun-2018_260.0_PE,28-Jun-2018,90405.0,0.0,44.6,0.0,,0.0,44.6,0.0,0.0,0.0,
19758,KPIT_28-Jun-2018_270.0_CE,28-Jun-2018,90406.0,0.0,4.2,0.0,,0.0,4.2,0.0,0.0,0.0,
19759,KPIT_28-Jun-2018_270.0_PE,28-Jun-2018,90407.0,0.0,52.85,0.0,,0.0,52.85,0.0,0.0,0.0,
19760,KPIT_28-Jun-2018_280.0_CE,28-Jun-2018,90408.0,0.0,3.05,0.0,,0.0,3.05,0.0,0.0,0.0,
19761,KPIT_28-Jun-2018_280.0_PE,28-Jun-2018,90409.0,0.0,61.5,0.0,,0.0,61.5,0.0,0.0,0.0,
19762,KPIT_28-Jun-2018_290.0_CE,28-Jun-2018,90410.0,0.0,2.2,0.0,,0.0,2.2,0.0,0.0,0.0,
19763,KPIT_28-Jun-2018_290.0_PE,28-Jun-2018,90411.0,0.0,70.45,0.0,,0.0,70.45,0.0,0.0,0.0,
19764,KPIT_28-Jun-2018_300.0_CE,28-Jun-2018,90412.0,0.0,1.55,0.0,,0.0,1.55,0.0,0.0,0.0,
19765,KPIT_28-Jun-2018_300.0_PE,28-Jun-2018,90413.0,0.0,79.65,0.0,,0.0,79.65,0.0,0.0,0.0,
19766,KPIT_28-Jun-2018_310.0_CE,28-Jun-2018,90414.0,0.0,1.1,0.0,,0.0,1.1,0.0,0.0,0.0,
19767,KPIT_28-Jun-2018_140.0_PE,28-Jun-2018,90335.0,0.0,0.2,0.0,,0.0,0.2,0.0,0.0,0.0,
19768,KOTAKBANK_28-Jun-2018_980.0_CE,28-Jun-2018,90258.0,0.0,97.05,0.0,,0.0,97.05,0.0,0.0,0.0,
19769,KOTAKBANK_28-Jun-2018_980.0_PE,28-Jun-2018,90259.0,0.0,11.75,0.0,,0.0,11.75,0.0,0.0,0.0,
19770,KOTAKBANK_28-Jun-2018_1000.0_CE,28-Jun-2018,90260.0,0.0,82.3,0.0,,0.0,82.3,0.0,0.0,0.0,
19771,KOTAKBANK_28-Jun-2018_1000.0_PE,28-Jun-2018,90261.0,0.0,16.65,0.0,,0.0,16.65,0.0,0.0,0.0,
19772,KOTAKBANK_28-Jun-2018_1020.0_CE,28-Jun-2018,90262.0,0.0,68.8,0.0,,0.0,68.8,0.0,0.0,0.0,
19773,KOTAKBANK_28-Jun-2018_1020.0_PE,28-Jun-2018,90263.0,0.0,22.75,0.0,,0.0,22.75,0.0,0.0,0.0,
19774,KOTAKBANK_28-Jun-2018_800.0_CE,28-Jun-2018,90240.0,0.0,262.2,0.0,,0.0,262.2,0.0,0.0,0.0,
19775,KOTAKBANK_28-Jun-2018_800.0_PE,28-Jun-2018,90241.0,0.0,0.1,0.0,,0.0,0.1,0.0,0.0,0.0,
19776,KOTAKBANK_28-Jun-2018_820.0_CE,28-Jun-2018,90242.0,0.0,242.65,0.0,,0.0,242.65,0.0,0.0,0.0,
19777,KOTAKBANK_28-Jun-2018_820.0_PE,28-Jun-2018,90243.0,0.0,0.15,0.0,,0.0,0.15,0.0,0.0,0.0,
19778,KOTAKBANK_28-Jun-2018_840.0_CE,28-Jun-2018,90244.0,0.0,223.15,0.0,,0.0,223.15,0.0,0.0,0.0,
19779,KOTAKBANK_28-Jun-2018_840.0_PE,28-Jun-2018,90245.0,0.0,0.35,0.0,,0.0,0.35,0.0,0.0,0.0,
19780,KOTAKBANK_28-Jun-2018_860.0_CE,28-Jun-2018,90246.0,0.0,203.8,0.0,,0.0,203.8,0.0,0.0,0.0,
19781,KOTAKBANK_28-Jun-2018_860.0_PE,28-Jun-2018,90247.0,0.0,0.65,0.0,,0.0,0.65,0.0,0.0,0.0,
19782,KOTAKBANK_28-Jun-2018_880.0_CE,28-Jun-2018,90248.0,0.0,184.7,0.0,,0.0,184.7,0.0,0.0,0.0,
19783,KOTAKBANK_28-Jun-2018_880.0_PE,28-Jun-2018,90249.0,0.0,1.15,0.0,,0.0,1.15,0.0,0.0,0.0,
19784,KOTAKBANK_28-Jun-2018_900.0_CE,28-Jun-2018,90250.0,0.0,165.9,0.0,,0.0,165.9,0.0,0.0,0.0,
19785,KOTAKBANK_28-Jun-2018_900.0_PE,28-Jun-2018,90251.0,0.0,2.0,0.0,,0.0,2.0,0.0,0.0,0.0,
19786,KOTAKBANK_28-Jun-2018_920.0_CE,28-Jun-2018,90252.0,0.0,147.55,0.0,,0.0,147.55,0.0,0.0,0.0,
19787,KOTAKBANK_28-Jun-2018_920.0_PE,28-Jun-2018,90253.0,0.0,3.3,0.0,,0.0,3.3,0.0,0.0,0.0,
19788,KOTAKBANK_28-Jun-2018_940.0_CE,28-Jun-2018,90254.0,0.0,129.85,0.0,,0.0,129.85,0.0,0.0,0.0,
19789,KOTAKBANK_28-Jun-2018_940.0_PE,28-Jun-2018,90255.0,0.0,5.25,0.0,,0.0,5.25,0.0,0.0,0.0,
19790,KOTAKBANK_28-Jun-2018_960.0_CE,28-Jun-2018,90256.0,0.0,112.95,0.0,,0.0,112.95,0.0,0.0,0.0,
19791,KOTAKBANK_28-Jun-2018_960.0_PE,28-Jun-2018,90257.0,0.0,8.0,0.0,,0.0,8.0,0.0,0.0,0.0,
19792,KOTAKBANK_28-Jun-2018_1040.0_CE,28-Jun-2018,90264.0,0.0,56.7,0.0,,0.0,56.7,0.0,0.0,0.0,
19793,KOTAKBANK_28-Jun-2018_1040.0_PE,28-Jun-2018,90265.0,0.0,30.35,0.0,,0.0,30.35,0.0,0.0,0.0,
19794,KOTAKBANK_28-Jun-2018_1060.0_CE,28-Jun-2018,90266.0,0.0,46.1,0.0,,0.0,46.1,0.0,0.0,0.0,
19795,KOTAKBANK_28-Jun-2018_1060.0_PE,28-Jun-2018,90267.0,0.0,39.35,0.0,,0.0,39.35,0.0,0.0,0.0,
19796,KOTAKBANK_28-Jun-2018_1080.0_CE,28-Jun-2018,90268.0,0.0,36.85,0.0,,0.0,36.85,0.0,0.0,0.0,
19797,KOTAKBANK_28-Jun-2018_1080.0_PE,28-Jun-2018,90269.0,0.0,49.75,0.0,,0.0,49.75,0.0,0.0,0.0,
19798,KOTAKBANK_28-Jun-2018_1100.0_CE,28-Jun-2018,90270.0,0.0,29.05,0.0,,0.0,29.05,0.0,0.0,0.0,
19799,KOTAKBANK_28-Jun-2018_1100.0_PE,28-Jun-2018,90271.0,0.0,61.6,0.0,,0.0,61.6,0.0,0.0,0.0,
19800,KOTAKBANK_28-Jun-2018_1120.0_CE,28-Jun-2018,90272.0,0.0,22.55,0.0,,0.0,22.55,0.0,0.0,0.0,
19801,KOTAKBANK_28-Jun-2018_1120.0_PE,28-Jun-2018,90273.0,0.0,74.75,0.0,,0.0,74.75,0.0,0.0,0.0,
19802,KOTAKBANK_28-Jun-2018_1140.0_CE,28-Jun-2018,90274.0,0.0,17.3,0.0,,0.0,17.3,0.0,0.0,0.0,
19803,KOTAKBANK_28-Jun-2018_1140.0_PE,28-Jun-2018,90275.0,0.0,89.15,0.0,,0.0,89.15,0.0,0.0,0.0,
19804,KOTAKBANK_28-Jun-2018_1160.0_CE,28-Jun-2018,90276.0,0.0,13.05,0.0,,0.0,13.05,0.0,0.0,0.0,
19805,KOTAKBANK_28-Jun-2018_1160.0_PE,28-Jun-2018,90277.0,0.0,104.5,0.0,,0.0,104.5,0.0,0.0,0.0,
19806,KOTAKBANK_28-Jun-2018_1180.0_CE,28-Jun-2018,90278.0,0.0,9.7,0.0,,0.0,9.7,0.0,0.0,0.0,
19807,KOTAKBANK_28-Jun-2018_1180.0_PE,28-Jun-2018,90279.0,0.0,120.8,0.0,,0.0,120.8,0.0,0.0,0.0,
19808,KOTAKBANK_28-Jun-2018_1200.0_CE,28-Jun-2018,90292.0,0.0,7.1,0.0,,0.0,7.1,0.0,0.0,0.0,
19809,KOTAKBANK_28-Jun-2018_1200.0_PE,28-Jun-2018,90293.0,5600.0,6.0,0.0,0.0,5600.0,6.0,0.0,0.0,0.0,0.0
19810,KOTAKBANK_28-Jun-2018_1220.0_CE,28-Jun-2018,90294.0,0.0,5.15,0.0,,0.0,5.15,0.0,0.0,0.0,
19811,KOTAKBANK_28-Jun-2018_1220.0_PE,28-Jun-2018,90295.0,800.0,13.5,0.0,0.0,800.0,13.5,0.0,0.0,0.0,0.0
19812,KOTAKBANK_28-Jun-2018_1240.0_CE,28-Jun-2018,90296.0,0.0,3.65,0.0,,0.0,3.65,0.0,0.0,0.0,
19813,KOTAKBANK_28-Jun-2018_1240.0_PE,28-Jun-2018,90297.0,0.0,173.7,0.0,,0.0,173.7,0.0,0.0,0.0,
19814,KOTAKBANK_28-Jun-2018_1260.0_CE,28-Jun-2018,90298.0,800.0,36.35,0.0,0.0,800.0,36.35,0.0,0.0,0.0,0.0
19815,KOTAKBANK_28-Jun-2018_1260.0_PE,28-Jun-2018,90299.0,0.0,192.25,0.0,,0.0,192.25,0.0,0.0,0.0,
19816,KOTAKBANK_28-Jun-2018_1280.0_CE,28-Jun-2018,90300.0,800.0,33.0,0.0,0.0,800.0,33.0,0.0,0.0,0.0,0.0
19817,KOTAKBANK_28-Jun-2018_1280.0_PE,28-Jun-2018,90301.0,1600.0,39.0,0.0,0.0,1600.0,39.0,0.0,0.0,0.0,0.0
19818,KOTAKBANK_28-Jun-2018_1300.0_CE,28-Jun-2018,90302.0,0.0,1.25,0.0,,0.0,1.25,0.0,0.0,0.0,
19819,KOTAKBANK_28-Jun-2018_1300.0_PE,28-Jun-2018,90303.0,5600.0,34.0,0.0,0.0,5600.0,34.0,0.0,0.0,0.0,0.0
19820,KOTAKBANK_28-Jun-2018_1320.0_CE,28-Jun-2018,90304.0,1600.0,22.0,0.0,0.0,1600.0,22.0,0.0,0.0,0.0,0.0
19821,KOTAKBANK_28-Jun-2018_1320.0_PE,28-Jun-2018,90305.0,0.0,249.45,0.0,,0.0,249.45,0.0,0.0,0.0,
19822,KOTAKBANK_28-Jun-2018_1340.0_CE,28-Jun-2018,90306.0,0.0,0.55,0.0,,0.0,0.55,0.0,0.0,0.0,
19823,KOTAKBANK_28-Jun-2018_1340.0_PE,28-Jun-2018,90307.0,0.0,268.8,0.0,,0.0,268.8,0.0,0.0,0.0,
19824,KOTAKBANK_28-Jun-2018_1360.0_CE,28-Jun-2018,90308.0,0.0,0.4,0.0,,0.0,0.4,0.0,0.0,0.0,
19825,KOTAKBANK_28-Jun-2018_1360.0_PE,28-Jun-2018,90309.0,0.0,288.25,0.0,,0.0,288.25,0.0,0.0,0.0,
19826,KOTAKBANK_28-Jun-2018_1380.0_CE,28-Jun-2018,90310.0,0.0,0.25,0.0,,0.0,0.25,0.0,0.0,0.0,
19827,KOTAKBANK_28-Jun-2018_1380.0_PE,28-Jun-2018,90311.0,0.0,307.8,0.0,,0.0,307.8,0.0,0.0,0.0,
19828,KOTAKBANK_28-Jun-2018_1400.0_CE,28-Jun-2018,90312.0,800.0,7.0,0.0,0.0,800.0,7.0,0.0,0.0,0.0,0.0
19829,KOTAKBANK_28-Jun-2018_1400.0_PE,28-Jun-2018,90313.0,0.0,327.35,0.0,,0.0,327.35,0.0,0.0,0.0,
19830,KOTAKBANK_28-Jun-2018_1420.0_CE,28-Jun-2018,90314.0,0.0,0.1,0.0,,0.0,0.1,0.0,0.0,0.0,
19831,KOTAKBANK_28-Jun-2018_1420.0_PE,28-Jun-2018,90315.0,0.0,346.95,0.0,,0.0,346.95,0.0,0.0,0.0,
19832,KOTAKBANK_28-Jun-2018_1440.0_CE,28-Jun-2018,90316.0,0.0,0.1,0.0,,0.0,0.1,0.0,0.0,0.0,
19833,KOTAKBANK_28-Jun-2018_1440.0_PE,28-Jun-2018,90317.0,0.0,366.55,0.0,,0.0,366.55,0.0,0.0,0.0,
19834,KOTAKBANK_28-Jun-2018_1460.0_CE,28-Jun-2018,36066.0,0.0,2.15,0.0,,0.0,2.15,0.0,0.0,0.0,
19835,KOTAKBANK_28-Jun-2018_1460.0_PE,28-Jun-2018,36072.0,0.0,339.8,0.0,,0.0,339.8,0.0,0.0,0.0,
19836,KOTAKBANK_28-Jun-2018_1480.0_CE,28-Jun-2018,36073.0,0.0,1.7,0.0,,0.0,1.7,0.0,0.0,0.0,
19837,KOTAKBANK_28-Jun-2018_1480.0_PE,28-Jun-2018,36074.0,0.0,359.0,0.0,,0.0,359.0,0.0,0.0,0.0,
19838,KAJARIACER_28-Jun-2018_430.0_CE,28-Jun-2018,90146.0,0.0,150.5,0.0,,0.0,150.5,0.0,0.0,0.0,
19839,KAJARIACER_28-Jun-2018_430.0_PE,28-Jun-2018,90147.0,0.0,0.25,0.0,,0.0,0.25,0.0,0.0,0.0,
19840,KAJARIACER_28-Jun-2018_440.0_CE,28-Jun-2018,90148.0,0.0,140.85,0.0,,0.0,140.85,0.0,0.0,0.0,
19841,KAJARIACER_28-Jun-2018_440.0_PE,28-Jun-2018,90149.0,0.0,0.45,0.0,,0.0,0.45,0.0,0.0,0.0,
19842,KAJARIACER_28-Jun-2018_450.0_CE,28-Jun-2018,90150.0,0.0,131.3,0.0,,0.0,131.3,0.0,0.0,0.0,
19843,KAJARIACER_28-Jun-2018_450.0_PE,28-Jun-2018,90151.0,0.0,0.7,0.0,,0.0,0.7,0.0,0.0,0.0,
19844,KAJARIACER_28-Jun-2018_460.0_CE,28-Jun-2018,90152.0,0.0,121.8,0.0,,0.0,121.8,0.0,0.0,0.0,
19845,KAJARIACER_28-Jun-2018_460.0_PE,28-Jun-2018,90153.0,0.0,1.05,0.0,,0.0,1.05,0.0,0.0,0.0,
19846,KAJARIACER_28-Jun-2018_470.0_CE,28-Jun-2018,90154.0,0.0,112.5,0.0,,0.0,112.5,0.0,0.0,0.0,
19847,KAJARIACER_28-Jun-2018_470.0_PE,28-Jun-2018,90155.0,0.0,1.55,0.0,,0.0,1.55,0.0,0.0,0.0,
19848,KAJARIACER_28-Jun-2018_480.0_CE,28-Jun-2018,90156.0,0.0,103.4,0.0,,0.0,103.4,0.0,0.0,0.0,
19849,KAJARIACER_28-Jun-2018_480.0_PE,28-Jun-2018,90157.0,0.0,2.25,0.0,,0.0,2.25,0.0,0.0,0.0,
19850,KAJARIACER_28-Jun-2018_490.0_CE,28-Jun-2018,90158.0,0.0,94.5,0.0,,0.0,94.5,0.0,0.0,0.0,
19851,KAJARIACER_28-Jun-2018_490.0_PE,28-Jun-2018,90159.0,0.0,3.2,0.0,,0.0,3.2,0.0,0.0,0.0,
19852,KAJARIACER_28-Jun-2018_500.0_CE,28-Jun-2018,90160.0,0.0,85.9,0.0,,0.0,85.9,0.0,0.0,0.0,
19853,KAJARIACER_28-Jun-2018_500.0_PE,28-Jun-2018,90161.0,0.0,4.4,0.0,,0.0,4.4,0.0,0.0,0.0,
19854,KAJARIACER_28-Jun-2018_510.0_CE,28-Jun-2018,90162.0,0.0,77.6,0.0,,0.0,77.6,0.0,0.0,0.0,
19855,KAJARIACER_28-Jun-2018_510.0_PE,28-Jun-2018,90163.0,0.0,5.95,0.0,,0.0,5.95,0.0,0.0,0.0,
19856,KAJARIACER_28-Jun-2018_520.0_CE,28-Jun-2018,90164.0,0.0,69.7,0.0,,0.0,69.7,0.0,0.0,0.0,
19857,KAJARIACER_28-Jun-2018_520.0_PE,28-Jun-2018,90165.0,0.0,7.85,0.0,,0.0,7.85,0.0,0.0,0.0,
19858,KAJARIACER_28-Jun-2018_530.0_CE,28-Jun-2018,90166.0,0.0,62.2,0.0,,0.0,62.2,0.0,0.0,0.0,
19859,KAJARIACER_28-Jun-2018_530.0_PE,28-Jun-2018,90167.0,0.0,9.0,0.0,,0.0,9.0,0.0,0.0,0.0,
19860,KAJARIACER_28-Jun-2018_540.0_CE,28-Jun-2018,90168.0,0.0,55.1,0.0,,0.0,55.1,0.0,0.0,0.0,
19861,KAJARIACER_28-Jun-2018_540.0_PE,28-Jun-2018,90169.0,0.0,12.9,0.0,,0.0,12.9,0.0,0.0,0.0,
19862,KAJARIACER_28-Jun-2018_550.0_CE,28-Jun-2018,90170.0,0.0,48.55,0.0,,0.0,48.55,0.0,0.0,0.0,
19863,KAJARIACER_28-Jun-2018_550.0_PE,28-Jun-2018,90171.0,0.0,16.15,0.0,,0.0,16.15,0.0,0.0,0.0,
19864,KAJARIACER_28-Jun-2018_560.0_CE,28-Jun-2018,90172.0,0.0,42.45,0.0,,0.0,42.45,0.0,0.0,0.0,
19865,KAJARIACER_28-Jun-2018_560.0_PE,28-Jun-2018,90173.0,0.0,19.9,0.0,,0.0,19.9,0.0,0.0,0.0,
19866,KAJARIACER_28-Jun-2018_570.0_CE,28-Jun-2018,90174.0,0.0,36.9,0.0,,0.0,36.9,0.0,0.0,0.0,
19867,KAJARIACER_28-Jun-2018_570.0_PE,28-Jun-2018,90175.0,0.0,24.15,0.0,,0.0,24.15,0.0,0.0,0.0,
19868,KAJARIACER_28-Jun-2018_580.0_CE,28-Jun-2018,90176.0,0.0,31.85,0.0,,0.0,31.85,0.0,0.0,0.0,
