,KEY,OI1,CLOSE1,EXPIRY_DT,SCRIP_CODE,TOTAL_VAL
13638,ARVIND_31-May-2018_420.0_PE,176000.0,8.1,31-May-2018,52149.0,1425600.0
13639,ARVIND_31-May-2018_430.0_CE,352000.0,7.45,31-May-2018,52150.0,2622400.0
13640,ARVIND_31-May-2018_430.0_PE,104000.0,13.45,31-May-2018,52151.0,1398800.0
13641,ARVIND_31-May-2018_440.0_CE,622000.0,4.6,31-May-2018,52152.0,2861200.0
13642,ARVIND_31-May-2018_440.0_PE,56000.0,20.8,31-May-2018,52153.0,1164800.0
13643,ARVIND_31-May-2018_450.0_CE,686000.0,2.7,31-May-2018,52154.0,1852200.0000000002
13644,ARVIND_31-May-2018_480.0_CE,236000.0,0.6,31-May-2018,52160.0,141600.0
13645,ARVIND_31-May-2018_480.0_PE,0.0,90.7,31-May-2018,52161.0,0.0
13646,ARVIND_31-May-2018_490.0_CE,64000.0,0.5,31-May-2018,52162.0,32000.0
13647,ARVIND_31-May-2018_490.0_PE,0.0,98.85,31-May-2018,52163.0,0.0
13648,ARVIND_31-May-2018_500.0_CE,198000.0,0.35,31-May-2018,52164.0,69300.0
13649,ARVIND_31-May-2018_500.0_PE,0.0,107.2,31-May-2018,52165.0,0.0
13650,ARVIND_31-May-2018_510.0_CE,26000.0,0.25,31-May-2018,52166.0,6500.0
13651,ARVIND_31-May-2018_510.0_PE,0.0,115.8,31-May-2018,52167.0,0.0
13652,ARVIND_31-May-2018_520.0_CE,10000.0,0.15,31-May-2018,52168.0,1500.0
13653,ARVIND_31-May-2018_520.0_PE,0.0,124.5,31-May-2018,52169.0,0.0
13654,ARVIND_31-May-2018_530.0_CE,0.0,5.4,31-May-2018,52170.0,0.0
13655,ARVIND_31-May-2018_530.0_PE,0.0,133.35,31-May-2018,52171.0,0.0
13656,ARVIND_31-May-2018_540.0_CE,0.0,4.6,31-May-2018,52172.0,0.0
13657,ARVIND_31-May-2018_540.0_PE,0.0,142.35,31-May-2018,52173.0,0.0
13658,ARVIND_31-May-2018_550.0_CE,2000.0,0.4,31-May-2018,52174.0,800.0
13659,ARVIND_31-May-2018_550.0_PE,0.0,151.5,31-May-2018,52175.0,0.0
13660,ARVIND_31-May-2018_560.0_CE,0.0,3.3,31-May-2018,52176.0,0.0
13661,ARVIND_31-May-2018_560.0_PE,0.0,160.7,31-May-2018,52177.0,0.0
13662,ARVIND_31-May-2018_450.0_PE,10000.0,25.2,31-May-2018,52155.0,252000.0
13663,ARVIND_31-May-2018_460.0_CE,538000.0,1.75,31-May-2018,52156.0,941500.0
13664,ARVIND_31-May-2018_460.0_PE,4000.0,40.0,31-May-2018,52157.0,160000.0
13665,ARVIND_31-May-2018_470.0_CE,302000.0,1.05,31-May-2018,52158.0,317100.0
13666,ARVIND_31-May-2018_270.0_PE,0.0,1.35,31-May-2018,52115.0,0.0
13667,APOLLOTYRE_31-May-2018_340.0_PE,0.0,76.05,31-May-2018,52091.0,0.0
13668,APOLLOTYRE_31-May-2018_350.0_CE,114000.0,0.2,31-May-2018,52094.0,22800.0
13669,APOLLOTYRE_31-May-2018_350.0_PE,0.0,84.75,31-May-2018,52095.0,0.0
13670,APOLLOTYRE_31-May-2018_360.0_CE,12000.0,0.1,31-May-2018,52098.0,1200.0
13671,APOLLOTYRE_31-May-2018_360.0_PE,0.0,93.65,31-May-2018,52099.0,0.0
13672,APOLLOTYRE_31-May-2018_285.0_PE,207000.0,3.45,31-May-2018,52069.0,714150.0
13673,APOLLOTYRE_31-May-2018_290.0_CE,519000.0,8.75,31-May-2018,52070.0,4541250.0
13674,APOLLOTYRE_31-May-2018_290.0_PE,366000.0,5.2,31-May-2018,52071.0,1903200.0
13675,APOLLOTYRE_31-May-2018_295.0_CE,267000.0,6.5,31-May-2018,52072.0,1735500.0
13676,APOLLOTYRE_31-May-2018_295.0_PE,78000.0,7.8,31-May-2018,52073.0,608400.0
13677,APOLLOTYRE_31-May-2018_170.0_CE,0.0,96.7,31-May-2018,51991.0,0.0
13678,APOLLOTYRE_31-May-2018_170.0_PE,0.0,0.5,31-May-2018,51992.0,0.0
13679,APOLLOTYRE_31-May-2018_175.0_CE,0.0,92.0,31-May-2018,51993.0,0.0
13680,APOLLOTYRE_31-May-2018_175.0_PE,0.0,0.65,31-May-2018,51994.0,0.0
13681,APOLLOTYRE_31-May-2018_180.0_CE,0.0,87.35,31-May-2018,52001.0,0.0
13682,APOLLOTYRE_31-May-2018_180.0_PE,0.0,0.9,31-May-2018,52002.0,0.0
13683,APOLLOTYRE_31-May-2018_185.0_CE,0.0,82.75,31-May-2018,52003.0,0.0
13684,APOLLOTYRE_31-May-2018_185.0_PE,0.0,1.2,31-May-2018,52004.0,0.0
13685,APOLLOTYRE_31-May-2018_190.0_CE,0.0,78.2,31-May-2018,52005.0,0.0
13686,APOLLOTYRE_31-May-2018_190.0_PE,0.0,1.6,31-May-2018,52006.0,0.0
13687,APOLLOTYRE_31-May-2018_195.0_CE,0.0,73.8,31-May-2018,52009.0,0.0
13688,APOLLOTYRE_31-May-2018_195.0_PE,0.0,2.1,31-May-2018,52010.0,0.0
13689,APOLLOTYRE_31-May-2018_200.0_CE,0.0,69.45,31-May-2018,52011.0,0.0
13690,APOLLOTYRE_31-May-2018_200.0_PE,0.0,2.65,31-May-2018,52012.0,0.0
13691,APOLLOTYRE_31-May-2018_205.0_CE,0.0,65.2,31-May-2018,52013.0,0.0
13692,APOLLOTYRE_31-May-2018_205.0_PE,0.0,3.35,31-May-2018,52014.0,0.0
13693,APOLLOTYRE_31-May-2018_210.0_CE,0.0,61.1,31-May-2018,52019.0,0.0
13694,APOLLOTYRE_31-May-2018_210.0_PE,0.0,4.15,31-May-2018,52020.0,0.0
13695,APOLLOTYRE_31-May-2018_215.0_CE,0.0,57.15,31-May-2018,52027.0,0.0
13696,APOLLOTYRE_31-May-2018_215.0_PE,0.0,5.05,31-May-2018,52028.0,0.0
13697,APOLLOTYRE_31-May-2018_220.0_CE,0.0,53.3,31-May-2018,52031.0,0.0
13698,APOLLOTYRE_31-May-2018_220.0_PE,3000.0,0.2,31-May-2018,52032.0,600.0
13699,APOLLOTYRE_31-May-2018_225.0_CE,0.0,49.6,31-May-2018,52033.0,0.0
13700,APOLLOTYRE_31-May-2018_225.0_PE,0.0,7.35,31-May-2018,52034.0,0.0
13701,APOLLOTYRE_31-May-2018_230.0_CE,0.0,46.1,31-May-2018,52038.0,0.0
13702,APOLLOTYRE_31-May-2018_230.0_PE,42000.0,0.4,31-May-2018,52039.0,16800.0
13703,APOLLOTYRE_31-May-2018_235.0_CE,0.0,42.7,31-May-2018,52042.0,0.0
13704,APOLLOTYRE_31-May-2018_235.0_PE,6000.0,0.55,31-May-2018,52043.0,3300.0000000000005
13705,APOLLOTYRE_31-May-2018_240.0_CE,0.0,39.45,31-May-2018,52044.0,0.0
13706,APOLLOTYRE_31-May-2018_240.0_PE,33000.0,0.3,31-May-2018,52047.0,9900.0
13707,APOLLOTYRE_31-May-2018_245.0_CE,0.0,36.4,31-May-2018,52049.0,0.0
13708,APOLLOTYRE_31-May-2018_245.0_PE,3000.0,0.5,31-May-2018,52050.0,1500.0
13709,APOLLOTYRE_31-May-2018_250.0_CE,0.0,33.5,31-May-2018,52051.0,0.0
13710,APOLLOTYRE_31-May-2018_250.0_PE,48000.0,0.3,31-May-2018,52052.0,14400.0
13711,APOLLOTYRE_31-May-2018_255.0_CE,3000.0,32.6,31-May-2018,52056.0,97800.0
13712,APOLLOTYRE_31-May-2018_255.0_PE,6000.0,1.2,31-May-2018,52057.0,7200.0
13713,APOLLOTYRE_31-May-2018_260.0_CE,6000.0,29.25,31-May-2018,52058.0,175500.0
13714,APOLLOTYRE_31-May-2018_260.0_PE,117000.0,0.35,31-May-2018,52059.0,40950.0
13715,APOLLOTYRE_31-May-2018_265.0_CE,6000.0,25.5,31-May-2018,52060.0,153000.0
13716,APOLLOTYRE_31-May-2018_265.0_PE,48000.0,0.7,31-May-2018,52061.0,33600.0
13717,APOLLOTYRE_31-May-2018_270.0_CE,21000.0,10.75,31-May-2018,52062.0,225750.0
13718,APOLLOTYRE_31-May-2018_270.0_PE,237000.0,0.95,31-May-2018,52063.0,225150.0
13719,APOLLOTYRE_31-May-2018_275.0_CE,30000.0,14.35,31-May-2018,52064.0,430500.0
13720,APOLLOTYRE_31-May-2018_275.0_PE,144000.0,1.55,31-May-2018,52065.0,223200.0
13721,APOLLOTYRE_31-May-2018_280.0_CE,267000.0,15.7,31-May-2018,52066.0,4191900.0
13722,APOLLOTYRE_31-May-2018_280.0_PE,450000.0,2.35,31-May-2018,52067.0,1057500.0
13723,APOLLOTYRE_31-May-2018_285.0_CE,84000.0,11.9,31-May-2018,52068.0,999600.0
13724,APOLLOTYRE_31-May-2018_300.0_CE,837000.0,4.55,31-May-2018,52074.0,3808350.0
13725,APOLLOTYRE_31-May-2018_300.0_PE,309000.0,10.85,31-May-2018,52075.0,3352650.0
13726,APOLLOTYRE_31-May-2018_305.0_CE,204000.0,3.05,31-May-2018,52076.0,622200.0
13727,APOLLOTYRE_31-May-2018_305.0_PE,6000.0,18.95,31-May-2018,52077.0,113700.0
13728,APOLLOTYRE_31-May-2018_310.0_CE,426000.0,2.05,31-May-2018,52078.0,873299.9999999999
13729,APOLLOTYRE_31-May-2018_310.0_PE,9000.0,17.0,31-May-2018,52079.0,153000.0
13730,APOLLOTYRE_31-May-2018_315.0_CE,132000.0,1.3,31-May-2018,52080.0,171600.0
13731,APOLLOTYRE_31-May-2018_315.0_PE,3000.0,32.0,31-May-2018,52081.0,96000.0
13732,APOLLOTYRE_31-May-2018_320.0_CE,324000.0,0.9,31-May-2018,52082.0,291600.0
13733,APOLLOTYRE_31-May-2018_320.0_PE,0.0,59.55,31-May-2018,52083.0,0.0
13734,APOLLOTYRE_31-May-2018_325.0_CE,69000.0,0.55,31-May-2018,52084.0,37950.0
13735,APOLLOTYRE_31-May-2018_325.0_PE,0.0,63.55,31-May-2018,52085.0,0.0
13736,APOLLOTYRE_31-May-2018_330.0_CE,216000.0,0.3,31-May-2018,52086.0,64800.0
13737,APOLLOTYRE_31-May-2018_330.0_PE,0.0,67.65,31-May-2018,52087.0,0.0
13738,APOLLOTYRE_31-May-2018_335.0_CE,3000.0,0.3,31-May-2018,52088.0,900.0
13739,APOLLOTYRE_31-May-2018_335.0_PE,0.0,71.8,31-May-2018,52089.0,0.0
13740,APOLLOTYRE_31-May-2018_340.0_CE,204000.0,0.2,31-May-2018,52090.0,40800.0
13741,APOLLOHOSP_31-May-2018_800.0_CE,0.0,414.7,31-May-2018,37445.0,0.0
13742,APOLLOHOSP_31-May-2018_800.0_PE,0.0,3.35,31-May-2018,37447.0,0.0
13743,APOLLOHOSP_31-May-2018_820.0_CE,0.0,396.1,31-May-2018,37489.0,0.0
13744,APOLLOHOSP_31-May-2018_820.0_PE,0.0,4.4,31-May-2018,37490.0,0.0
13745,APOLLOHOSP_31-May-2018_840.0_CE,0.0,427.7,31-May-2018,51868.0,0.0
13746,APOLLOHOSP_31-May-2018_840.0_PE,0.0,5.1,31-May-2018,51869.0,0.0
13747,APOLLOHOSP_31-May-2018_860.0_CE,0.0,409.4,31-May-2018,51870.0,0.0
13748,APOLLOHOSP_31-May-2018_860.0_PE,0.0,6.4,31-May-2018,51871.0,0.0
13749,APOLLOHOSP_31-May-2018_880.0_CE,0.0,391.4,31-May-2018,51876.0,0.0
13750,APOLLOHOSP_31-May-2018_880.0_PE,0.0,8.0,31-May-2018,51877.0,0.0
13751,APOLLOHOSP_31-May-2018_900.0_CE,0.0,373.65,31-May-2018,51878.0,0.0
13752,APOLLOHOSP_31-May-2018_900.0_PE,0.0,9.9,31-May-2018,51879.0,0.0
13753,APOLLOHOSP_31-May-2018_920.0_CE,0.0,356.25,31-May-2018,51880.0,0.0
13754,APOLLOHOSP_31-May-2018_920.0_PE,0.0,12.1,31-May-2018,51881.0,0.0
13755,APOLLOHOSP_31-May-2018_940.0_CE,0.0,339.2,31-May-2018,51883.0,0.0
13756,APOLLOHOSP_31-May-2018_940.0_PE,0.0,14.65,31-May-2018,51884.0,0.0
13757,APOLLOHOSP_31-May-2018_960.0_CE,0.0,322.5,31-May-2018,51890.0,0.0
13758,APOLLOHOSP_31-May-2018_960.0_PE,3000.0,6.0,31-May-2018,51891.0,18000.0
13759,APOLLOHOSP_31-May-2018_980.0_CE,0.0,306.15,31-May-2018,51892.0,0.0
13760,APOLLOHOSP_31-May-2018_980.0_PE,9000.0,16.95,31-May-2018,51893.0,152550.0
13761,APOLLOHOSP_31-May-2018_1000.0_CE,0.0,290.3,31-May-2018,51894.0,0.0
13762,APOLLOHOSP_31-May-2018_1000.0_PE,1000.0,13.05,31-May-2018,51895.0,13050.0
13763,APOLLOHOSP_31-May-2018_1020.0_CE,0.0,274.85,31-May-2018,51900.0,0.0
13764,APOLLOHOSP_31-May-2018_1020.0_PE,1500.0,19.1,31-May-2018,51901.0,28650.000000000004
13765,APOLLOHOSP_31-May-2018_1040.0_CE,0.0,259.85,31-May-2018,51902.0,0.0
13766,APOLLOHOSP_31-May-2018_1040.0_PE,8500.0,32.8,31-May-2018,51903.0,278800.0
13767,APOLLOHOSP_31-May-2018_1060.0_CE,8000.0,19.25,31-May-2018,51904.0,154000.0
13768,APOLLOHOSP_31-May-2018_1060.0_PE,4000.0,46.35,31-May-2018,51905.0,185400.0
13769,APOLLOHOSP_31-May-2018_1080.0_CE,4500.0,10.2,31-May-2018,51908.0,45900.0
13770,APOLLOHOSP_31-May-2018_1080.0_PE,1500.0,34.0,31-May-2018,51909.0,51000.0
13771,APOLLOHOSP_31-May-2018_1100.0_CE,15000.0,10.05,31-May-2018,51910.0,150750.0
13772,APOLLOHOSP_31-May-2018_1100.0_PE,1500.0,30.0,31-May-2018,51911.0,45000.0
13773,APOLLOHOSP_31-May-2018_1120.0_CE,7500.0,5.0,31-May-2018,51912.0,37500.0
13774,APOLLOHOSP_31-May-2018_1120.0_PE,1000.0,65.0,31-May-2018,51913.0,65000.0
13775,APOLLOHOSP_31-May-2018_1140.0_CE,5000.0,8.65,31-May-2018,51914.0,43250.0
13776,APOLLOHOSP_31-May-2018_1140.0_PE,0.0,63.95,31-May-2018,51915.0,0.0
13777,APOLLOHOSP_31-May-2018_1160.0_CE,1000.0,9.45,31-May-2018,51916.0,9450.0
13778,APOLLOHOSP_31-May-2018_1160.0_PE,0.0,71.6,31-May-2018,51917.0,0.0
13779,APOLLOHOSP_31-May-2018_1180.0_CE,500.0,5.0,31-May-2018,51922.0,2500.0
13780,APOLLOHOSP_31-May-2018_1180.0_PE,0.0,79.8,31-May-2018,51923.0,0.0
13781,APOLLOHOSP_31-May-2018_1200.0_CE,2000.0,5.0,31-May-2018,51924.0,10000.0
13782,APOLLOHOSP_31-May-2018_1200.0_PE,0.0,88.55,31-May-2018,51925.0,0.0
13783,APOLLOHOSP_31-May-2018_1220.0_CE,0.0,147.7,31-May-2018,51926.0,0.0
13784,APOLLOHOSP_31-May-2018_1220.0_PE,0.0,97.8,31-May-2018,51927.0,0.0
13785,APOLLOHOSP_31-May-2018_1240.0_CE,0.0,137.8,31-May-2018,51928.0,0.0
13786,APOLLOHOSP_31-May-2018_1240.0_PE,0.0,107.55,31-May-2018,51929.0,0.0
13787,APOLLOHOSP_31-May-2018_1260.0_CE,0.0,128.45,31-May-2018,51932.0,0.0
13788,APOLLOHOSP_31-May-2018_1260.0_PE,2000.0,172.0,31-May-2018,51941.0,344000.0
13789,APOLLOHOSP_31-May-2018_1280.0_CE,0.0,119.6,31-May-2018,51946.0,0.0
13790,APOLLOHOSP_31-May-2018_1340.0_CE,0.0,95.9,31-May-2018,51952.0,0.0
13791,APOLLOHOSP_31-May-2018_1340.0_PE,0.0,163.7,31-May-2018,51953.0,0.0
13792,APOLLOHOSP_31-May-2018_1360.0_CE,0.0,88.9,31-May-2018,51954.0,0.0
13793,APOLLOHOSP_31-May-2018_1360.0_PE,0.0,176.3,31-May-2018,51955.0,0.0
13794,APOLLOHOSP_31-May-2018_1380.0_CE,0.0,82.3,31-May-2018,51956.0,0.0
13795,APOLLOHOSP_31-May-2018_1380.0_PE,0.0,189.35,31-May-2018,51957.0,0.0
13796,APOLLOHOSP_31-May-2018_1400.0_CE,0.0,76.15,31-May-2018,51958.0,0.0
13797,APOLLOHOSP_31-May-2018_1400.0_PE,0.0,202.8,31-May-2018,51959.0,0.0
13798,APOLLOHOSP_31-May-2018_1420.0_CE,0.0,70.4,31-May-2018,51960.0,0.0
13799,APOLLOHOSP_31-May-2018_1420.0_PE,0.0,216.65,31-May-2018,51961.0,0.0
13800,APOLLOHOSP_31-May-2018_1440.0_CE,0.0,65.0,31-May-2018,51962.0,0.0
13801,APOLLOHOSP_31-May-2018_1440.0_PE,0.0,230.85,31-May-2018,51963.0,0.0
13802,APOLLOHOSP_31-May-2018_1280.0_PE,0.0,128.55,31-May-2018,51947.0,0.0
13803,APOLLOHOSP_31-May-2018_1300.0_CE,0.0,111.25,31-May-2018,51948.0,0.0
13804,APOLLOHOSP_31-May-2018_1300.0_PE,0.0,139.8,31-May-2018,51949.0,0.0
13805,APOLLOHOSP_31-May-2018_1320.0_CE,0.0,103.35,31-May-2018,51950.0,0.0
13806,APOLLOHOSP_31-May-2018_1320.0_PE,0.0,151.5,31-May-2018,51951.0,0.0
13807,ANDHRABANK_31-May-2018_22.5_CE,0.0,23.5,31-May-2018,51816.0,0.0
13808,ANDHRABANK_31-May-2018_57.5_PE,40000.0,19.5,31-May-2018,51849.0,780000.0
13809,ANDHRABANK_31-May-2018_25.0_CE,0.0,21.05,31-May-2018,51818.0,0.0
13810,ANDHRABANK_31-May-2018_25.0_PE,0.0,0.05,31-May-2018,51819.0,0.0
13811,ANDHRABANK_31-May-2018_27.5_CE,0.0,18.6,31-May-2018,51820.0,0.0
13812,ANDHRABANK_31-May-2018_27.5_PE,0.0,0.05,31-May-2018,51821.0,0.0
13813,ANDHRABANK_31-May-2018_30.0_CE,10000.0,8.0,31-May-2018,51822.0,80000.0
13814,ANDHRABANK_31-May-2018_30.0_PE,290000.0,0.3,31-May-2018,51823.0,87000.0
13815,ANDHRABANK_31-May-2018_32.5_CE,10000.0,5.7,31-May-2018,51824.0,57000.0
13816,ANDHRABANK_31-May-2018_32.5_PE,180000.0,0.65,31-May-2018,51825.0,117000.0
13817,ANDHRABANK_31-May-2018_35.0_CE,270000.0,1.65,31-May-2018,51826.0,445500.0
13818,ANDHRABANK_31-May-2018_35.0_PE,560000.0,1.4,31-May-2018,51827.0,784000.0
13819,ANDHRABANK_31-May-2018_37.5_CE,470000.0,0.75,31-May-2018,51828.0,352500.0
13820,ANDHRABANK_31-May-2018_37.5_PE,510000.0,2.1,31-May-2018,51829.0,1071000.0
13821,ANDHRABANK_31-May-2018_40.0_CE,1530000.0,0.4,31-May-2018,51830.0,612000.0
13822,ANDHRABANK_31-May-2018_40.0_PE,450000.0,5.1,31-May-2018,51831.0,2295000.0
13823,ANDHRABANK_31-May-2018_42.5_CE,620000.0,0.15,31-May-2018,51836.0,93000.0
13824,ANDHRABANK_31-May-2018_42.5_PE,130000.0,5.4,31-May-2018,51837.0,702000.0
13825,ANDHRABANK_31-May-2018_45.0_CE,590000.0,0.1,31-May-2018,51838.0,59000.0
13826,ANDHRABANK_31-May-2018_45.0_PE,40000.0,7.2,31-May-2018,51839.0,288000.0
13827,ANDHRABANK_31-May-2018_47.5_CE,130000.0,0.05,31-May-2018,51840.0,6500.0
13828,ANDHRABANK_31-May-2018_47.5_PE,0.0,4.55,31-May-2018,51841.0,0.0
13829,ANDHRABANK_31-May-2018_50.0_CE,350000.0,0.05,31-May-2018,51842.0,17500.0
13830,ANDHRABANK_31-May-2018_50.0_PE,170000.0,12.35,31-May-2018,51843.0,2099500.0
13831,ANDHRABANK_31-May-2018_52.5_CE,20000.0,0.05,31-May-2018,51844.0,1000.0
13832,ANDHRABANK_31-May-2018_60.0_CE,10000.0,0.4,31-May-2018,51850.0,4000.0
13833,ANDHRABANK_31-May-2018_60.0_PE,90000.0,21.9,31-May-2018,51851.0,1970999.9999999998
13834,ANDHRABANK_31-May-2018_62.5_CE,0.0,0.45,31-May-2018,51852.0,0.0
13835,ANDHRABANK_31-May-2018_62.5_PE,30000.0,24.4,31-May-2018,51853.0,732000.0
13836,ANDHRABANK_31-May-2018_65.0_CE,0.0,0.3,31-May-2018,51854.0,0.0
13837,ANDHRABANK_31-May-2018_65.0_PE,40000.0,26.85,31-May-2018,51855.0,1074000.0
13838,ANDHRABANK_31-May-2018_67.5_CE,0.0,0.2,31-May-2018,51856.0,0.0
13839,ANDHRABANK_31-May-2018_67.5_PE,0.0,20.9,31-May-2018,51857.0,0.0
13840,ANDHRABANK_31-May-2018_70.0_CE,0.0,0.15,31-May-2018,51861.0,0.0
13841,ANDHRABANK_31-May-2018_70.0_PE,10000.0,31.75,31-May-2018,51865.0,317500.0
13842,ANDHRABANK_31-May-2018_52.5_PE,10000.0,15.1,31-May-2018,51845.0,151000.0
13843,ANDHRABANK_31-May-2018_55.0_CE,0.0,1.35,31-May-2018,51846.0,0.0
13844,ANDHRABANK_31-May-2018_55.0_PE,10000.0,17.05,31-May-2018,51847.0,170500.0
13845,ANDHRABANK_31-May-2018_57.5_CE,0.0,0.95,31-May-2018,51848.0,0.0
13846,ANDHRABANK_31-May-2018_22.5_PE,0.0,0.05,31-May-2018,51817.0,0.0
13847,AMBUJACEM_31-May-2018_200.0_PE,82500.0,1.1,31-May-2018,51746.0,90750.00000000001
13848,AMBUJACEM_31-May-2018_205.0_CE,0.0,57.05,31-May-2018,51747.0,0.0
13849,AMBUJACEM_31-May-2018_205.0_PE,17500.0,1.9,31-May-2018,51748.0,33250.0
13850,AMBUJACEM_31-May-2018_210.0_CE,12500.0,5.85,31-May-2018,51749.0,73125.0
13851,AMBUJACEM_31-May-2018_210.0_PE,177500.0,3.3,31-May-2018,51750.0,585750.0
13852,AMBUJACEM_31-May-2018_215.0_CE,140000.0,3.85,31-May-2018,51751.0,539000.0
13853,AMBUJACEM_31-May-2018_215.0_PE,95000.0,5.85,31-May-2018,51752.0,555750.0
13854,AMBUJACEM_31-May-2018_220.0_CE,435000.0,2.15,31-May-2018,51753.0,935250.0
13855,AMBUJACEM_31-May-2018_220.0_PE,175000.0,10.2,31-May-2018,51754.0,1784999.9999999998
13856,AMBUJACEM_31-May-2018_225.0_CE,240000.0,1.15,31-May-2018,51755.0,276000.0
13857,AMBUJACEM_31-May-2018_225.0_PE,207500.0,13.1,31-May-2018,51756.0,2718250.0
13858,AMBUJACEM_31-May-2018_230.0_CE,747500.0,0.75,31-May-2018,51757.0,560625.0
13859,AMBUJACEM_31-May-2018_230.0_PE,285000.0,19.05,31-May-2018,51758.0,5429250.0
13860,AMBUJACEM_31-May-2018_235.0_CE,237500.0,0.55,31-May-2018,51759.0,130625.00000000001
13861,AMBUJACEM_31-May-2018_235.0_PE,82500.0,22.6,31-May-2018,51760.0,1864500.0000000002
13862,AMBUJACEM_31-May-2018_240.0_CE,452500.0,0.35,31-May-2018,51761.0,158375.0
13863,AMBUJACEM_31-May-2018_240.0_PE,125000.0,20.5,31-May-2018,51762.0,2562500.0
13864,AMBUJACEM_31-May-2018_245.0_CE,255000.0,0.3,31-May-2018,51763.0,76500.0
13865,AMBUJACEM_31-May-2018_260.0_CE,425000.0,0.25,31-May-2018,51769.0,106250.0
13866,AMBUJACEM_31-May-2018_260.0_PE,7500.0,14.65,31-May-2018,51770.0,109875.0
13867,AMBUJACEM_31-May-2018_265.0_CE,82500.0,0.1,31-May-2018,51771.0,8250.0
13868,AMBUJACEM_31-May-2018_265.0_PE,10000.0,17.5,31-May-2018,51772.0,175000.0
13869,AMBUJACEM_31-May-2018_270.0_CE,197500.0,0.1,31-May-2018,51773.0,19750.0
13870,AMBUJACEM_31-May-2018_270.0_PE,12500.0,45.75,31-May-2018,51774.0,571875.0
13871,AMBUJACEM_31-May-2018_275.0_CE,17500.0,0.2,31-May-2018,51775.0,3500.0
13872,AMBUJACEM_31-May-2018_275.0_PE,0.0,24.7,31-May-2018,51776.0,0.0
13873,AMBUJACEM_31-May-2018_280.0_CE,157500.0,0.15,31-May-2018,51777.0,23625.0
13874,AMBUJACEM_31-May-2018_280.0_PE,0.0,27.95,31-May-2018,51778.0,0.0
13875,AMBUJACEM_31-May-2018_285.0_CE,0.0,8.8,31-May-2018,51779.0,0.0
13876,AMBUJACEM_31-May-2018_285.0_PE,2500.0,40.0,31-May-2018,51780.0,100000.0
13877,AMBUJACEM_31-May-2018_290.0_CE,0.0,7.55,31-May-2018,51781.0,0.0
13878,AMBUJACEM_31-May-2018_290.0_PE,0.0,35.05,31-May-2018,51782.0,0.0
13879,AMBUJACEM_31-May-2018_295.0_CE,0.0,6.4,31-May-2018,51783.0,0.0
13880,AMBUJACEM_31-May-2018_295.0_PE,0.0,38.85,31-May-2018,51784.0,0.0
13881,AMBUJACEM_31-May-2018_300.0_CE,0.0,5.4,31-May-2018,51785.0,0.0
13882,AMBUJACEM_31-May-2018_300.0_PE,0.0,42.75,31-May-2018,51786.0,0.0
13883,AMBUJACEM_31-May-2018_305.0_CE,0.0,4.6,31-May-2018,51787.0,0.0
13884,AMBUJACEM_31-May-2018_305.0_PE,0.0,46.8,31-May-2018,51788.0,0.0
13885,AMBUJACEM_31-May-2018_310.0_CE,0.0,3.85,31-May-2018,51789.0,0.0
13886,AMBUJACEM_31-May-2018_310.0_PE,0.0,51.0,31-May-2018,51790.0,0.0
13887,AMBUJACEM_31-May-2018_315.0_CE,0.0,3.25,31-May-2018,51791.0,0.0
13888,AMBUJACEM_31-May-2018_315.0_PE,0.0,55.25,31-May-2018,51792.0,0.0
13889,AMBUJACEM_31-May-2018_320.0_CE,0.0,2.7,31-May-2018,51793.0,0.0
13890,AMBUJACEM_31-May-2018_320.0_PE,0.0,59.65,31-May-2018,51794.0,0.0
13891,AMBUJACEM_31-May-2018_325.0_CE,0.0,2.25,31-May-2018,51795.0,0.0
13892,AMBUJACEM_31-May-2018_325.0_PE,0.0,64.1,31-May-2018,51796.0,0.0
13893,AMBUJACEM_31-May-2018_330.0_CE,0.0,1.85,31-May-2018,51797.0,0.0
13894,AMBUJACEM_31-May-2018_330.0_PE,0.0,68.6,31-May-2018,51798.0,0.0
13895,AMBUJACEM_31-May-2018_335.0_CE,0.0,1.55,31-May-2018,51799.0,0.0
13896,AMBUJACEM_31-May-2018_335.0_PE,0.0,73.2,31-May-2018,51800.0,0.0
13897,AMBUJACEM_31-May-2018_340.0_CE,2500.0,1.0,31-May-2018,51801.0,2500.0
13898,AMBUJACEM_31-May-2018_340.0_PE,0.0,77.85,31-May-2018,51802.0,0.0
13899,AMBUJACEM_31-May-2018_245.0_PE,32500.0,31.0,31-May-2018,51764.0,1007500.0
13900,AMBUJACEM_31-May-2018_250.0_CE,670000.0,0.2,31-May-2018,51765.0,134000.0
13901,AMBUJACEM_31-May-2018_250.0_PE,37500.0,32.5,31-May-2018,51766.0,1218750.0
13902,AMBUJACEM_31-May-2018_255.0_CE,360000.0,0.3,31-May-2018,51767.0,108000.0
13903,AMBUJACEM_31-May-2018_255.0_PE,12500.0,19.0,31-May-2018,51768.0,237500.0
13904,AMBUJACEM_31-May-2018_165.0_CE,0.0,95.1,31-May-2018,51731.0,0.0
13905,AMBUJACEM_31-May-2018_165.0_PE,0.0,0.05,31-May-2018,51732.0,0.0
13906,AMBUJACEM_31-May-2018_170.0_CE,0.0,90.25,31-May-2018,51733.0,0.0
13907,AMBUJACEM_31-May-2018_170.0_PE,0.0,0.05,31-May-2018,51734.0,0.0
