SCRIP_CODE,CLOSE,EXPIRY_DT
36383,1013.5,31-05-2018 
50361,1078.75,31-05-2018 
67802,nan,31-05-2018 
50578,2.2,31-05-2018 
69769,0.45,31-05-2018 
72746,nan,28-06-2018 
90557,2.4,28-06-2018 
48918,106.2,28-06-2018 
92404,1.5,31-05-2018 
97657,31.0,28-06-2018 
57832,38.0,31-05-2018 
93301,nan,28-06-2018 
63172,169.5,31-05-2018 
99073,8.3,31-05-2018 
101074,1.5,31-05-2018 
50407,732.95,31-05-2018 
60082,26.85,31-05-2018 
52976,nan,31-05-2018 
92190,nan,28-06-2018 
90881,15.15,28-06-2018 
50273,18.5,31-05-2018 
98134,10.65,31-05-2018 
43290,nan,31-05-2018 
98747,31.5,28-06-2018 
81125,0.25,31-05-2018 
52950,0.1,31-05-2018 
98410,nan,28-06-2018 
94878,123.55,31-05-2018 
91814,50.0,31-05-2018 
39224,612.35,27-12-2018 
90938,12.25,31-05-2018 
69250,2.45,31-05-2018 
71122,nan,28-06-2018 
72085,nan,28-06-2018 
89589,nan,28-06-2018 
64685,12.55,31-05-2018 
56915,4.3,31-05-2018 
95652,177.0,31-05-2018 
98459,18.0,28-06-2018 
52064,14.35,31-05-2018 
89815,nan,28-06-2018 
93822,0.45,31-05-2018 
65946,0.45,31-05-2018 
55143,4.0,31-05-2018 
58978,6.45,31-05-2018 
43848,0.05,17-05-2018 
90971,120.0,28-06-2018 
84985,0.05,31-05-2018 
50628,21.15,31-05-2018 
63285,9.4,31-05-2018 
52649,80.0,31-05-2018 
95420,nan,28-06-2018 
71119,nan,28-06-2018 
101398,nan,28-06-2018 
88627,0.2,31-05-2018 
74503,34.05,31-05-2018 
51190,65.9,31-05-2018 
50226,375.45,31-05-2018 
88400,0.4,31-05-2018 
55848,37.0,31-05-2018 
84401,nan,28-06-2018 
103598,nan,28-06-2018 
63200,16.3,31-05-2018 
63296,17.7,31-05-2018 
89234,nan,28-06-2018 
64396,nan,28-06-2018 
56590,nan,31-05-2018 
91686,nan,28-06-2018 
99071,4.9,31-05-2018 
96373,26.7,28-06-2018 
73406,nan,28-06-2018 
89854,nan,28-06-2018 
90548,nan,28-06-2018 
90799,0.55,31-05-2018 
56450,nan,31-05-2018 
93957,nan,28-06-2018 
38263,nan,28-06-2018 
62650,0.65,31-05-2018 
54744,nan,31-05-2018 
71072,nan,28-06-2018 
67530,9.45,31-05-2018 
95431,nan,28-06-2018 
96622,nan,28-06-2018 
102069,49.0,31-05-2018 
62653,40.0,31-05-2018 
80005,10.55,28-06-2018 
88371,1.1,31-05-2018 
97662,5.8,28-06-2018 
97789,3.3,31-05-2018 
53458,91.95,31-05-2018 
60438,nan,26-07-2018 
101072,2.0,31-05-2018 
61843,0.8,31-05-2018 
97779,nan,31-05-2018 
50347,483.8,31-05-2018 
92224,nan,28-06-2018 
67173,30.1,31-05-2018 
94999,3.8,28-06-2018 
71875,nan,28-06-2018 
45265,634.0,26-07-2018 
91694,40.35,28-06-2018 
50623,528.3,31-05-2018 
62089,30.1,31-05-2018 
69376,86.9,31-05-2018 
60344,73.3,31-05-2018 
45254,275.65,26-07-2018 
66212,1.2,31-05-2018 
57054,26.0,31-05-2018 
98400,nan,28-06-2018 
98438,nan,28-06-2018 
62109,nan,31-05-2018 
43933,10.55,17-05-2018 
98942,nan,28-06-2018 
93037,180.0,31-05-2018 
100293,0.75,31-05-2018 
100999,16.0,31-05-2018 
96715,nan,28-06-2018 
88626,8.95,31-05-2018 
98370,nan,28-06-2018 
59297,nan,28-06-2018 
79205,nan,28-06-2018 
69773,0.15,31-05-2018 
72133,nan,28-06-2018 
72854,nan,28-06-2018 
71793,1.2,31-05-2018 
64313,nan,28-06-2018 
67751,0.35,31-05-2018 
62553,2.5,31-05-2018 
105346,nan,28-06-2018 
50660,429.55,31-05-2018 
48555,1050.1,28-06-2018 
68588,2.75,31-05-2018 
93528,nan,28-06-2018 
89602,nan,28-06-2018 
71794,10.55,31-05-2018 
39129,936.0,28-06-2018 
57565,nan,28-06-2018 
39132,210.0,27-12-2018 
73479,nan,28-06-2018 
69696,36.5,31-05-2018 
53360,11.15,31-05-2018 
58003,nan,28-06-2018 
77309,nan,28-06-2018 
93427,6.1,31-05-2018 
55465,31.65,31-05-2018 
56105,23.0,31-05-2018 
53199,nan,31-05-2018 
98439,nan,28-06-2018 
50664,528.3,31-05-2018 
35000,2.65,17-05-2018 
54318,20.55,31-05-2018 
71795,1.0,31-05-2018 
90969,nan,28-06-2018 
63615,20.65,31-05-2018 
94460,nan,31-05-2018 
60641,11.25,31-05-2018 
81869,nan,28-06-2018 
36280,1.25,31-05-2018 
65315,nan,31-05-2018 
95002,2.1,28-06-2018 
101504,10.85,31-05-2018 
96558,nan,28-06-2018 
79487,nan,28-06-2018 
79488,nan,28-06-2018 
81340,nan,28-06-2018 
51362,9.75,31-05-2018 
78981,nan,28-06-2018 
89688,nan,28-06-2018 
86928,nan,31-05-2018 
63289,5.15,31-05-2018 
68733,1.25,28-06-2018 
50346,798.2,31-05-2018 
49258,1365.95,28-06-2018 
75804,nan,28-06-2018 
85308,19.3,31-05-2018 
45586,116.0,26-07-2018 
61754,0.55,31-05-2018 
79146,nan,28-06-2018 
65285,nan,28-06-2018 
66056,nan,28-06-2018 
66318,9.45,31-05-2018 
61571,3.2,31-05-2018 
81883,35.25,28-06-2018 
96557,nan,28-06-2018 
61961,16.5,31-05-2018 
93465,87.9,31-05-2018 
96582,1.65,28-06-2018 
89817,nan,28-06-2018 
60337,0.45,31-05-2018 
45578,510.85,26-07-2018 
94254,1.25,31-05-2018 
53654,1.0,31-05-2018 
64700,0.1,31-05-2018 
51765,0.15,31-05-2018 
70367,nan,28-06-2018 
71100,nan,28-06-2018 
95832,nan,28-06-2018 
97839,nan,28-06-2018 
72069,1.0,31-05-2018 
52461,52.7,31-05-2018 
49377,282.5,28-06-2018 
94922,nan,28-06-2018 
95621,332.0,31-05-2018 
97593,116.0,28-06-2018 
36997,nan,28-06-2018 
45189,nan,17-05-2018 
41525,1544.0,27-12-2018 
68055,2.0,31-05-2018 
35020,nan,24-05-2018 
45165,5.55,24-05-2018 
59266,nan,28-06-2018 
61250,nan,28-06-2018 
62123,52.35,31-05-2018 
76354,22.0,31-05-2018 
78668,nan,28-06-2018 
87451,3.4,31-05-2018 
82791,nan,28-06-2018 
35107,nan,17-05-2018 
50320,334.25,31-05-2018 
102115,nan,28-06-2018 
72658,331.45,31-05-2018 
81369,nan,26-07-2018 
54573,nan,31-05-2018 
55151,2.2,31-05-2018 
62059,1.2,31-05-2018 
79346,nan,31-05-2018 
41642,nan,31-05-2018 
45396,1630.75,26-07-2018 
63928,0.75,31-05-2018 
87831,2.3,31-05-2018 
87987,33.0,31-05-2018 
97552,nan,28-06-2018 
56174,4.8,31-05-2018 
97792,0.3,31-05-2018 
58961,1.0,31-05-2018 
89684,nan,28-06-2018 
91275,nan,28-06-2018 
95118,586.0,31-05-2018 
96112,16.35,31-05-2018 
35070,395.0,28-06-2018 
51757,0.9,31-05-2018 
61963,26.0,31-05-2018 
68054,19.7,31-05-2018 
95006,4.5,28-06-2018 
38506,5.55,28-06-2018 
72633,181.6,31-05-2018 
76571,5.5,28-06-2018 
63537,13.35,31-05-2018 
50175,35.45,31-05-2018 
94071,138.3,31-05-2018 
94698,0.25,31-05-2018 
87841,12.9,31-05-2018 
56160,nan,31-05-2018 
98237,1.4,31-05-2018 
60635,56.25,31-05-2018 
40587,nan,27-12-2018 
53135,nan,31-05-2018 
96386,3.95,28-06-2018 
90025,nan,28-06-2018 
51373,38.0,31-05-2018 
88079,71.5,31-05-2018 
97540,nan,28-06-2018 
98821,nan,28-06-2018 
61125,0.5,31-05-2018 
61320,68.0,31-05-2018 
52954,0.2,31-05-2018 
50321,2490.0,31-05-2018 
67167,1.5,31-05-2018 
52329,2.45,31-05-2018 
54311,19.95,31-05-2018 
78361,4.4,31-05-2018 
87852,0.25,31-05-2018 
88061,9.05,31-05-2018 
88576,0.25,31-05-2018 
97597,nan,28-06-2018 
57725,nan,28-06-2018 
49221,244.8,28-06-2018 
52542,185.0,31-05-2018 
72931,nan,28-06-2018 
75514,0.1,31-05-2018 
81200,0.5,31-05-2018 
91205,118.0,31-05-2018 
55468,9.85,31-05-2018 
97979,nan,28-06-2018 
57197,3.15,31-05-2018 
58985,1.25,31-05-2018 
82265,0.2,31-05-2018 
88138,nan,31-05-2018 
45536,1856.55,26-07-2018 
78824,nan,28-06-2018 
86927,0.25,31-05-2018 
87249,77.0,31-05-2018 
88156,1.2,31-05-2018 
52970,nan,31-05-2018 
94953,nan,28-06-2018 
61381,0.4,31-05-2018 
50453,9.5,31-05-2018 
92684,nan,28-06-2018 
52245,14.95,31-05-2018 
98959,nan,28-06-2018 
95231,1.0,31-05-2018 
103638,nan,28-06-2018 
51364,5.1,31-05-2018 
88145,4.2,31-05-2018 
88146,10.5,31-05-2018 
92039,12.6,31-05-2018 
58539,nan,31-05-2018 
65515,nan,31-05-2018 
68128,26.85,31-05-2018 
68057,1.45,31-05-2018 
70576,nan,28-06-2018 
89275,nan,28-06-2018 
59254,nan,28-06-2018 
54574,3.0,31-05-2018 
54715,1.65,31-05-2018 
93180,nan,28-06-2018 
98036,nan,28-06-2018 
50400,2273.1,31-05-2018 
99549,10.05,31-05-2018 
71112,nan,28-06-2018 
72256,nan,31-05-2018 
58953,nan,28-06-2018 
65290,35.7,28-06-2018 
64673,nan,31-05-2018 
61386,189.0,31-05-2018 
61819,62.2,31-05-2018 
66639,0.7,31-05-2018 
98256,15.3,31-05-2018 
37958,4.3,28-06-2018 
59164,nan,28-06-2018 
70824,2.2,31-05-2018 
49433,700.0,28-06-2018 
96118,4.5,31-05-2018 
91325,nan,28-06-2018 
60820,8.5,31-05-2018 
51178,9.0,31-05-2018 
50580,nan,31-05-2018 
98026,nan,28-06-2018 
57208,0.4,31-05-2018 
66609,9.25,31-05-2018 
42812,62.0,28-06-2018 
63273,nan,31-05-2018 
59281,7.8,28-06-2018 
75401,0.3,31-05-2018 
88709,35.1,31-05-2018 
88842,47.0,31-05-2018 
78641,nan,28-06-2018 
98191,nan,28-06-2018 
68040,nan,28-06-2018 
50594,nan,31-05-2018 
91100,nan,28-06-2018 
72445,nan,28-06-2018 
89768,39.95,31-05-2018 
39240,1.2,31-05-2018 
55838,5.55,31-05-2018 
52973,nan,31-05-2018 
59188,0.5,31-05-2018 
62652,1.0,31-05-2018 
66210,0.45,31-05-2018 
52978,0.75,31-05-2018 
55010,0.65,31-05-2018 
80335,nan,26-07-2018 
43709,2679.2,28-06-2018 
63452,58.0,31-05-2018 
95440,nan,28-06-2018 
88851,47.1,31-05-2018 
78828,nan,28-06-2018 
64074,45.35,31-05-2018 
92394,15.6,31-05-2018 
43570,nan,31-05-2018 
94899,50.0,31-05-2018 
55888,nan,31-05-2018 
62977,26.45,31-05-2018 
52206,33.0,31-05-2018 
58196,11.0,31-05-2018 
61583,0.1,31-05-2018 
77747,nan,28-06-2018 
52159,50.0,31-05-2018 
87010,0.25,31-05-2018 
65207,126.1,31-05-2018 
54987,nan,31-05-2018 
59036,40.75,31-05-2018 
62570,533.0,31-05-2018 
36789,524.0,26-12-2019 
88070,20.05,31-05-2018 
67208,nan,28-06-2018 
67344,nan,28-06-2018 
89262,nan,28-06-2018 
56239,nan,31-05-2018 
94573,7.0,28-06-2018 
94916,nan,31-05-2018 
52221,0.5,31-05-2018 
86276,nan,28-06-2018 
73263,nan,28-06-2018 
45740,245.0,26-07-2018 
89974,72.85,31-05-2018 
90968,6.6,28-06-2018 
80979,1.8,31-05-2018 
45538,303.0,26-07-2018 
60643,21.0,31-05-2018 
61577,0.75,31-05-2018 
94909,138.0,31-05-2018 
93530,nan,28-06-2018 
85330,35.0,31-05-2018 
50662,nan,31-05-2018 
80607,16.55,31-05-2018 
63667,9.65,31-05-2018 
56410,57.0,31-05-2018 
84382,1.9,31-05-2018 
47314,483.0,26-12-2019 
81863,nan,28-06-2018 
66084,nan,31-05-2018 
84783,nan,28-06-2018 
69382,100.2,31-05-2018 
89254,nan,28-06-2018 
89811,nan,28-06-2018 
60578,nan,28-06-2018 
51342,nan,31-05-2018 
59353,6.45,31-05-2018 
60847,nan,31-05-2018 
96532,nan,28-06-2018 
50653,10.5,31-05-2018 
101804,4.05,31-05-2018 
77147,nan,28-06-2018 
68511,nan,28-06-2018 
50589,2.55,31-05-2018 
70695,nan,28-06-2018 
59426,1.45,28-06-2018 
90656,nan,28-06-2018 
93445,87.35,31-05-2018 
64282,0.5,31-05-2018 
61353,18.0,31-05-2018 
79322,nan,28-06-2018 
52298,161.2,31-05-2018 
61419,49.05,28-06-2018 
79983,nan,28-06-2018 
55820,17.0,31-05-2018 
57517,nan,31-05-2018 
61351,12.8,31-05-2018 
105362,nan,28-06-2018 
35200,215.6,28-06-2018 
50169,402.75,31-05-2018 
68523,nan,28-06-2018 
50449,1140.0,31-05-2018 
54303,1.05,31-05-2018 
88190,0.2,31-05-2018 
66979,4.65,31-05-2018 
64786,nan,26-07-2018 
93031,410.0,31-05-2018 
52858,0.65,31-05-2018 
101333,0.7,31-05-2018 
72005,nan,28-06-2018 
64094,nan,31-05-2018 
95877,30.05,31-05-2018 
97554,nan,28-06-2018 
68896,nan,28-06-2018 
100145,nan,28-06-2018 
53126,nan,31-05-2018 
53373,23.5,31-05-2018 
39953,1.85,31-05-2018 
90620,nan,28-06-2018 
81198,1.2,31-05-2018 
81436,1.5,31-05-2018 
96887,nan,28-06-2018 
49459,nan,28-06-2018 
57200,2.8,31-05-2018 
60364,9.6,31-05-2018 
84021,nan,28-06-2018 
45654,nan,26-07-2018 
51904,19.25,31-05-2018 
51909,34.0,31-05-2018 
69990,24.9,31-05-2018 
71143,nan,28-06-2018 
53893,1.0,31-05-2018 
89608,nan,28-06-2018 
60351,12.9,31-05-2018 
88703,20.25,31-05-2018 
51341,0.65,31-05-2018 
64602,nan,31-05-2018 
88073,74.9,31-05-2018 
69573,nan,31-05-2018 
64855,35.0,31-05-2018 
63294,11.25,31-05-2018 
50629,291.5,31-05-2018 
100236,0.9,31-05-2018 
88954,nan,28-06-2018 
60343,0.85,31-05-2018 
75810,nan,28-06-2018 
85333,50.0,31-05-2018 
96842,0.95,31-05-2018 
52998,nan,31-05-2018 
48462,763.0,28-06-2018 
50430,281.5,31-05-2018 
50625,373.0,31-05-2018 
53133,nan,31-05-2018 
82867,0.9,28-06-2018 
96692,nan,28-06-2018 
72844,nan,28-06-2018 
60196,10.0,28-06-2018 
75559,nan,28-06-2018 
65557,40.05,31-05-2018 
97609,nan,28-06-2018 
98518,2.4,28-06-2018 
59151,20.75,31-05-2018 
53766,nan,31-05-2018 
87052,0.25,31-05-2018 
89505,nan,31-05-2018 
96559,nan,28-06-2018 
98766,nan,28-06-2018 
75112,295.0,31-05-2018 
55847,1.15,31-05-2018 
53800,nan,31-05-2018 
93190,nan,28-06-2018 
63085,nan,31-05-2018 
49228,315.0,28-06-2018 
53365,8.1,31-05-2018 
96699,1.75,28-06-2018 
89636,nan,28-06-2018 
90981,nan,28-06-2018 
36964,29.5,31-05-2018 
48394,215.3,28-06-2018 
87851,25.85,31-05-2018 
88393,114.0,31-05-2018 
58967,1.9,31-05-2018 
50537,1904.0,31-05-2018 
50659,3.2,31-05-2018 
63192,3.05,31-05-2018 
67417,0.55,31-05-2018 
103743,nan,28-06-2018 
38787,nan,31-05-2018 
54774,8.2,31-05-2018 
63604,51.0,31-05-2018 
95596,139.0,31-05-2018 
88525,10.35,31-05-2018 
57834,64.65,31-05-2018 
67817,0.05,31-05-2018 
49658,nan,28-06-2018 
64844,10.0,31-05-2018 
60626,nan,28-06-2018 
35123,66.6,27-12-2018 
63214,nan,31-05-2018 
52304,91.0,31-05-2018 
52326,46.0,31-05-2018 
77312,nan,28-06-2018 
63610,10.4,31-05-2018 
95627,nan,31-05-2018 
96759,6.7,28-06-2018 
63622,0.35,31-05-2018 
59979,0.2,31-05-2018 
97758,nan,31-05-2018 
68602,nan,31-05-2018 
52473,0.8,31-05-2018 
50420,58.0,31-05-2018 
89185,3.55,31-05-2018 
35634,nan,31-05-2018 
92402,2.45,31-05-2018 
80924,nan,28-06-2018 
96125,136.85,31-05-2018 
58360,nan,28-06-2018 
48990,98.8,28-06-2018 
80980,4.75,31-05-2018 
92395,23.0,31-05-2018 
63927,1.5,31-05-2018 
64161,8.65,31-05-2018 
61575,1.1,31-05-2018 
91865,7.75,31-05-2018 
91674,nan,28-06-2018 
95369,nan,28-06-2018 
53643,14.7,31-05-2018 
76563,nan,28-06-2018 
88858,3.5,31-05-2018 
65719,74.45,31-05-2018 
84417,nan,28-06-2018 
83612,nan,28-06-2018 
96756,nan,28-06-2018 
63027,76.0,31-05-2018 
98508,12.0,28-06-2018 
57711,nan,28-06-2018 
71351,10.85,31-05-2018 
90279,nan,28-06-2018 
76517,nan,28-06-2018 
64394,nan,28-06-2018 
45551,284.5,26-07-2018 
91828,3.2,31-05-2018 
80790,nan,28-06-2018 
54708,1.05,31-05-2018 
66327,32.5,31-05-2018 
56114,4.05,31-05-2018 
94144,nan,28-06-2018 
98309,nan,28-06-2018 
59156,1.9,31-05-2018 
101339,nan,31-05-2018 
78085,nan,31-05-2018 
101366,0.25,31-05-2018 
68072,1.8,31-05-2018 
93123,nan,31-05-2018 
49614,107.0,28-06-2018 
96700,nan,28-06-2018 
62130,46.45,31-05-2018 
87186,0.35,31-05-2018 
81233,nan,28-06-2018 
88432,18.8,31-05-2018 
96963,nan,28-06-2018 
62760,1.0,31-05-2018 
60685,nan,28-06-2018 
92405,65.3,31-05-2018 
63198,10.3,31-05-2018 
62417,45.3,31-05-2018 
52241,11.55,31-05-2018 
92872,7.55,31-05-2018 
52522,nan,31-05-2018 
52943,10.45,31-05-2018 
60356,0.9,31-05-2018 
77245,nan,28-06-2018 
94444,1.0,31-05-2018 
55246,21.0,31-05-2018 
96271,26.3,28-06-2018 
60176,nan,31-05-2018 
84984,1.2,31-05-2018 
43819,nan,17-05-2018 
100452,nan,26-07-2018 
90550,nan,28-06-2018 
64322,nan,28-06-2018 
45530,134.0,26-07-2018 
51273,nan,31-05-2018 
55721,0.1,31-05-2018 
100504,nan,26-07-2018 
62499,199.5,31-05-2018 
49159,477.85,28-06-2018 
49056,827.5,28-06-2018 
87044,2.85,31-05-2018 
96900,6.0,28-06-2018 
61832,73.0,31-05-2018 
62354,12.75,31-05-2018 
100864,2.0,31-05-2018 
66624,23.8,31-05-2018 
71883,nan,28-06-2018 
84387,1.7,31-05-2018 
49161,9.15,28-06-2018 
50418,1360.3,31-05-2018 
85409,1.3,31-05-2018 
96096,184.0,31-05-2018 
96891,nan,28-06-2018 
63295,1.35,31-05-2018 
53641,7.45,31-05-2018 
90309,nan,28-06-2018 
90556,nan,28-06-2018 
91797,3.95,31-05-2018 
94452,nan,31-05-2018 
90987,nan,28-06-2018 
61757,0.1,31-05-2018 
50289,1579.6,31-05-2018 
99269,70.0,31-05-2018 
101866,nan,28-06-2018 
62847,nan,31-05-2018 
48711,206.15,28-06-2018 
59310,nan,28-06-2018 
89678,nan,28-06-2018 
89390,0.15,31-05-2018 
65527,5.0,31-05-2018 
38393,154.5,28-06-2018 
35768,70.0,31-05-2018 
89024,4.85,28-06-2018 
39895,nan,28-06-2018 
89764,76.0,31-05-2018 
45234,145.05,26-07-2018 
54788,0.3,31-05-2018 
98319,nan,28-06-2018 
62947,nan,31-05-2018 
79356,nan,28-06-2018 
60341,0.5,31-05-2018 
59031,34.0,31-05-2018 
83608,nan,28-06-2018 
102339,nan,26-07-2018 
54325,24.0,31-05-2018 
90966,9.5,28-06-2018 
95619,nan,31-05-2018 
66330,0.45,31-05-2018 
71812,nan,31-05-2018 
63463,2.1,31-05-2018 
102130,nan,28-06-2018 
91803,nan,28-06-2018 
98512,6.6,28-06-2018 
68050,17.6,31-05-2018 
69379,1.15,31-05-2018 
87040,nan,31-05-2018 
55715,0.2,31-05-2018 
57203,12.9,31-05-2018 
100506,nan,26-07-2018 
49639,nan,28-06-2018 
57482,0.55,31-05-2018 
88356,229.0,31-05-2018 
49157,1469.9,28-06-2018 
48502,394.5,28-06-2018 
78444,nan,28-06-2018 
48409,nan,26-07-2018 
51184,25.0,31-05-2018 
51688,54.05,31-05-2018 
95879,34.25,31-05-2018 
95887,76.0,31-05-2018 
40600,nan,27-12-2018 
83391,nan,28-06-2018 
63204,25.8,31-05-2018 
89818,6.5,28-06-2018 
90293,6.0,28-06-2018 
66016,nan,28-06-2018 
80862,nan,28-06-2018 
64218,16.8,31-05-2018 
88069,31.1,31-05-2018 
58981,1.9,31-05-2018 
91691,nan,28-06-2018 
55062,0.15,31-05-2018 
100449,nan,26-07-2018 
53945,3.0,31-05-2018 
39545,1.2,31-05-2018 
103594,nan,28-06-2018 
104149,nan,28-06-2018 
72634,75.8,31-05-2018 
91198,0.55,31-05-2018 
45548,1174.65,26-07-2018 
86782,1.65,31-05-2018 
93440,18.55,31-05-2018 
87657,nan,31-05-2018 
91687,nan,28-06-2018 
46244,44.0,26-07-2018 
98758,nan,28-06-2018 
103869,nan,28-06-2018 
105474,nan,28-06-2018 
35004,0.1,17-05-2018 
65995,nan,28-06-2018 
81253,nan,28-06-2018 
97496,nan,28-06-2018 
97587,nan,28-06-2018 
56665,7.0,31-05-2018 
65556,0.75,31-05-2018 
98453,4.0,28-06-2018 
43883,740.55,17-05-2018 
67428,19.7,31-05-2018 
70092,3.4,31-05-2018 
62767,nan,28-06-2018 
90373,12.85,31-05-2018 
93867,4.85,31-05-2018 
54034,49.6,31-05-2018 
76909,1.05,28-06-2018 
83039,nan,28-06-2018 
48717,147.0,28-06-2018 
78975,nan,28-06-2018 
63357,62.45,28-06-2018 
39221,7.95,28-06-2018 
98255,16.2,31-05-2018 
70341,nan,28-06-2018 
45772,9.25,26-07-2018 
46145,nan,31-05-2018 
55116,nan,31-05-2018 
53264,1.0,31-05-2018 
69741,19.7,31-05-2018 
53375,nan,31-05-2018 
36378,59.75,31-05-2018 
50432,591.8,31-05-2018 
52642,103.0,31-05-2018 
81506,7.7,31-05-2018 
105431,nan,28-06-2018 
60013,9.4,31-05-2018 
73639,0.8,28-06-2018 
75508,26.35,31-05-2018 
48837,166.25,28-06-2018 
92033,5.0,31-05-2018 
86936,8.9,31-05-2018 
56164,26.25,31-05-2018 
39534,3.85,28-06-2018 
58952,17.9,31-05-2018 
101076,nan,31-05-2018 
96230,1.65,28-06-2018 
76422,96.75,31-05-2018 
78653,nan,28-06-2018 
60833,3.5,31-05-2018 
60920,1.65,31-05-2018 
63559,0.1,31-05-2018 
60608,nan,28-06-2018 
63194,4.6,31-05-2018 
101407,nan,28-06-2018 
101526,0.25,31-05-2018 
74822,122.0,31-05-2018 
88862,3.25,31-05-2018 
80967,nan,28-06-2018 
87693,37.5,31-05-2018 
64774,11.05,31-05-2018 
54709,20.8,31-05-2018 
52164,0.35,31-05-2018 
37976,945.0,26-12-2019 
59430,2.7,28-06-2018 
76411,nan,28-06-2018 
76345,nan,31-05-2018 
90918,15.5,28-06-2018 
40200,20.0,31-05-2018 
97411,nan,28-06-2018 
56255,18.5,31-05-2018 
47405,nan,26-12-2019 
84044,nan,28-06-2018 
99123,nan,28-06-2018 
101509,6.0,31-05-2018 
71840,nan,28-06-2018 
89276,nan,28-06-2018 
88640,0.5,31-05-2018 
88710,0.35,31-05-2018 
75120,370.0,31-05-2018 
88848,15.95,31-05-2018 
77659,99.0,31-05-2018 
79480,7.4,28-06-2018 
79645,nan,28-06-2018 
105587,nan,28-06-2018 
52932,0.2,31-05-2018 
49710,nan,28-06-2018 
91613,nan,28-06-2018 
98516,3.05,28-06-2018 
98731,nan,28-06-2018 
101976,14.0,31-05-2018 
71976,2.05,31-05-2018 
87244,25.15,31-05-2018 
98061,nan,28-06-2018 
92707,nan,28-06-2018 
84620,nan,28-06-2018 
92239,nan,28-06-2018 
67038,nan,28-06-2018 
70018,1.1,31-05-2018 
71137,nan,28-06-2018 
71877,nan,28-06-2018 
49319,1119.5,28-06-2018 
63916,nan,31-05-2018 
49713,nan,27-09-2018 
65206,2.35,31-05-2018 
55258,3.0,31-05-2018 
67297,nan,28-06-2018 
50604,871.9,31-05-2018 
52546,252.0,31-05-2018 
96267,nan,28-06-2018 
72119,44.0,28-06-2018 
49000,9653.45,28-06-2018 
45858,1093.25,26-07-2018 
61251,nan,28-06-2018 
87522,nan,31-05-2018 
64604,29.6,31-05-2018 
64621,12.5,31-05-2018 
87838,1.25,31-05-2018 
62118,7.05,31-05-2018 
67170,6.25,31-05-2018 
95941,nan,28-06-2018 
103965,8.0,28-06-2018 
73242,nan,28-06-2018 
51682,27.8,31-05-2018 
98251,9.45,31-05-2018 
93655,254.0,31-05-2018 
52224,9.7,31-05-2018 
55682,0.9,31-05-2018 
61730,nan,31-05-2018 
79376,nan,28-06-2018 
101245,nan,31-05-2018 
102003,nan,28-06-2018 
55677,nan,31-05-2018 
63195,62.0,31-05-2018 
69330,18.0,31-05-2018 
52852,1.4,31-05-2018 
95449,nan,28-06-2018 
73320,nan,28-06-2018 
86778,3.7,31-05-2018 
81343,3.0,28-06-2018 
87824,nan,31-05-2018 
88441,74.6,31-05-2018 
69398,nan,31-05-2018 
57451,87.05,31-05-2018 
105376,27.5,28-06-2018 
91688,nan,28-06-2018 
96175,nan,28-06-2018 
96710,nan,28-06-2018 
56422,43.95,31-05-2018 
68041,nan,28-06-2018 
99104,nan,28-06-2018 
96226,4.25,28-06-2018 
39939,0.05,17-05-2018 
105231,10.5,28-06-2018 
71990,nan,31-05-2018 
63648,10.1,31-05-2018 
87652,7.9,31-05-2018 
52059,0.35,31-05-2018 
62781,27.05,31-05-2018 
56199,100.5,31-05-2018 
91522,125.0,28-06-2018 
51825,0.7,31-05-2018 
92674,nan,28-06-2018 
88638,0.85,31-05-2018 
88252,16.0,31-05-2018 
96280,nan,28-06-2018 
84391,0.5,31-05-2018 
68903,nan,28-06-2018 
41979,nan,27-12-2018 
65694,0.6,31-05-2018 
99217,nan,31-05-2018 
69570,3.0,31-05-2018 
103048,21.6,31-05-2018 
87442,nan,31-05-2018 
95871,13.4,31-05-2018 
52032,0.2,31-05-2018 
50139,10770.9,31-05-2018 
45408,700.0,24-05-2018 
72750,nan,28-06-2018 
50380,1426.0,31-05-2018 
89825,nan,28-06-2018 
81373,nan,26-07-2018 
55014,0.25,31-05-2018 
84037,nan,28-06-2018 
98780,nan,28-06-2018 
69284,nan,28-06-2018 
71884,nan,28-06-2018 
77179,25.1,28-06-2018 
59029,46.4,31-05-2018 
62780,0.5,31-05-2018 
92797,nan,28-06-2018 
54359,nan,31-05-2018 
92041,16.1,31-05-2018 
91930,nan,28-06-2018 
48461,95.95,28-06-2018 
70707,nan,28-06-2018 
53646,11.05,31-05-2018 
87452,6.8,31-05-2018 
96898,4.0,28-06-2018 
53163,nan,31-05-2018 
98248,47.0,31-05-2018 
58481,nan,31-05-2018 
50641,103.4,31-05-2018 
98455,8.5,28-06-2018 
50471,1625.0,31-05-2018 
52140,nan,31-05-2018 
70572,nan,28-06-2018 
69839,4.85,31-05-2018 
83645,nan,28-06-2018 
59617,nan,28-06-2018 
77645,128.0,31-05-2018 
62876,nan,28-06-2018 
37424,nan,28-06-2018 
87045,3.85,31-05-2018 
96745,1.5,28-06-2018 
56940,0.75,31-05-2018 
94089,222.3,31-05-2018 
52076,2.75,31-05-2018 
95629,nan,31-05-2018 
55679,nan,31-05-2018 
64628,0.85,31-05-2018 
68768,nan,28-06-2018 
95268,2.0,28-06-2018 
82329,nan,28-06-2018 
89385,8.25,31-05-2018 
63820,0.05,31-05-2018 
56176,3.05,31-05-2018 
63527,nan,31-05-2018 
